dataset,config,fold,seed,cost_ratio,C_rev,baseline,target_type,target_value,achieved_cs,achieved_bl,cost_cs,cost_bl,delta_cost
SEUMLD,OADNet_audio,1,42,1.0,0.25,mondrian,reject_rate,0.8,0.8188976377952756,0.8188976377952756,0.262992125984252,0.262992125984252,0.0
SEUMLD,OADNet_audio,1,42,1.0,0.5,mondrian,reject_rate,0.8,0.8188976377952756,0.8188976377952756,0.46771653543307085,0.46771653543307085,0.0
SEUMLD,OADNet_audio,1,42,1.0,1.0,mondrian,reject_rate,0.8,0.8188976377952756,0.8188976377952756,0.8771653543307086,0.8771653543307086,0.0
SEUMLD,OADNet_audio,1,42,1.0,2.0,mondrian,reject_rate,0.8,0.8188976377952756,0.8188976377952756,1.6960629921259842,1.6960629921259842,0.0
SEUMLD,OADNet_audio,1,2024,1.0,0.25,mondrian,reject_rate,0.8,0.7937007874015748,0.7937007874015748,0.262992125984252,0.262992125984252,0.0
SEUMLD,OADNet_audio,1,2024,1.0,0.5,mondrian,reject_rate,0.8,0.7937007874015748,0.7937007874015748,0.46141732283464565,0.46141732283464565,0.0
SEUMLD,OADNet_audio,1,2024,1.0,1.0,mondrian,reject_rate,0.8,0.7937007874015748,0.7937007874015748,0.8582677165354331,0.8582677165354331,0.0
SEUMLD,OADNet_audio,1,2024,1.0,2.0,mondrian,reject_rate,0.8,0.7937007874015748,0.7937007874015748,1.6519685039370078,1.6519685039370078,0.0
SEUMLD,OADNet_audio,1,2026,1.0,0.25,mondrian,reject_rate,0.8,0.815748031496063,0.815748031496063,0.2622047244094488,0.2622047244094488,0.0
SEUMLD,OADNet_audio,1,2026,1.0,0.5,mondrian,reject_rate,0.8,0.815748031496063,0.815748031496063,0.46614173228346456,0.46614173228346456,0.0
SEUMLD,OADNet_audio,1,2026,1.0,1.0,mondrian,reject_rate,0.8,0.815748031496063,0.815748031496063,0.8740157480314961,0.8740157480314961,0.0
SEUMLD,OADNet_audio,1,2026,1.0,2.0,mondrian,reject_rate,0.8,0.815748031496063,0.815748031496063,1.689763779527559,1.689763779527559,0.0
SEUMLD,OADNet_audio,3,7,1.0,0.25,mondrian,reject_rate,0.8,0.7929984779299848,0.7929984779299848,0.3093607305936073,0.3093607305936073,0.0
SEUMLD,OADNet_audio,3,7,1.0,0.5,mondrian,reject_rate,0.8,0.7929984779299848,0.7929984779299848,0.5076103500761036,0.5076103500761036,0.0
SEUMLD,OADNet_audio,3,7,1.0,1.0,mondrian,reject_rate,0.8,0.7929984779299848,0.7929984779299848,0.9041095890410958,0.9041095890410958,0.0
SEUMLD,OADNet_audio,3,7,1.0,2.0,mondrian,reject_rate,0.8,0.7929984779299848,0.7929984779299848,1.6971080669710807,1.6971080669710807,0.0
SEUMLD,OADNet_audio,3,7,2.0,0.25,mondrian,reject_rate,0.8,0.802130898021309,0.7929984779299848,0.3177321156773212,0.3184931506849315,-0.0007610350076103223
SEUMLD,OADNet_audio,3,7,2.0,0.5,mondrian,reject_rate,0.8,0.802130898021309,0.7929984779299848,0.5182648401826484,0.5167427701674278,0.0015220700152206446
SEUMLD,OADNet_audio,3,7,2.0,1.0,mondrian,reject_rate,0.8,0.802130898021309,0.7929984779299848,0.9193302891933028,0.91324200913242,0.0060882800608828
SEUMLD,OADNet_audio,3,7,2.0,2.0,mondrian,reject_rate,0.8,0.802130898021309,0.7929984779299848,1.721461187214612,1.7062404870624048,0.015220700152207112
SEUMLD,OADNet_audio,3,7,3.0,0.25,mondrian,reject_rate,0.8,0.817351598173516,0.7929984779299848,0.3063165905631659,0.3276255707762557,-0.0213089802130898
SEUMLD,OADNet_audio,3,7,3.0,0.5,mondrian,reject_rate,0.8,0.817351598173516,0.7929984779299848,0.510654490106545,0.525875190258752,-0.015220700152207
SEUMLD,OADNet_audio,3,7,3.0,1.0,mondrian,reject_rate,0.8,0.817351598173516,0.7929984779299848,0.9193302891933028,0.9223744292237442,-0.0030441400304414
SEUMLD,OADNet_audio,3,7,3.0,2.0,mondrian,reject_rate,0.8,0.817351598173516,0.7929984779299848,1.7366818873668188,1.7153729071537291,0.02130898021308969
SEUMLD,OADNet_audio,3,7,5.0,0.25,mondrian,reject_rate,0.8,0.8203957382039574,0.7929984779299848,0.3070776255707763,0.3458904109589041,-0.038812785388127824
SEUMLD,OADNet_audio,3,7,5.0,0.5,mondrian,reject_rate,0.8,0.8203957382039574,0.7929984779299848,0.5121765601217656,0.5441400304414004,-0.03196347031963476
SEUMLD,OADNet_audio,3,7,5.0,1.0,mondrian,reject_rate,0.8,0.8203957382039574,0.7929984779299848,0.9223744292237442,0.9406392694063926,-0.0182648401826484
SEUMLD,OADNet_audio,3,7,5.0,2.0,mondrian,reject_rate,0.8,0.8203957382039574,0.7929984779299848,1.7427701674277016,1.7336377473363775,0.00913242009132409
SEUMLD,OADNet_audio,3,7,10.0,0.25,mondrian,reject_rate,0.8,0.821917808219178,0.7929984779299848,0.3074581430745814,0.3915525114155251,-0.08409436834094369
SEUMLD,OADNet_audio,3,7,10.0,0.5,mondrian,reject_rate,0.8,0.821917808219178,0.7929984779299848,0.512937595129376,0.5898021308980214,-0.07686453576864538
SEUMLD,OADNet_audio,3,7,10.0,1.0,mondrian,reject_rate,0.8,0.821917808219178,0.7929984779299848,0.923896499238965,0.9863013698630136,-0.06240487062404865
SEUMLD,OADNet_audio,3,7,10.0,2.0,mondrian,reject_rate,0.8,0.821917808219178,0.7929984779299848,1.7458143074581431,1.7792998477929984,-0.03348554033485529
SEUMLD,OADNet_audio,3,42,1.0,0.25,mondrian,reject_rate,0.8,0.8249619482496194,0.8249619482496194,0.2975646879756469,0.2975646879756469,0.0
SEUMLD,OADNet_audio,3,42,1.0,0.5,mondrian,reject_rate,0.8,0.8249619482496194,0.8249619482496194,0.5038051750380518,0.5038051750380518,0.0
SEUMLD,OADNet_audio,3,42,1.0,1.0,mondrian,reject_rate,0.8,0.8249619482496194,0.8249619482496194,0.9162861491628614,0.9162861491628614,0.0
SEUMLD,OADNet_audio,3,42,1.0,2.0,mondrian,reject_rate,0.8,0.8249619482496194,0.8249619482496194,1.7412480974124809,1.7412480974124809,0.0
SEUMLD,OADNet_audio,3,123,1.0,0.25,mondrian,reject_rate,0.8,0.7823439878234398,0.7823439878234398,0.3127853881278539,0.3127853881278539,0.0
SEUMLD,OADNet_audio,3,123,1.0,0.5,mondrian,reject_rate,0.8,0.7823439878234398,0.7823439878234398,0.5083713850837138,0.5083713850837138,0.0
SEUMLD,OADNet_audio,3,123,1.0,1.0,mondrian,reject_rate,0.8,0.7823439878234398,0.7823439878234398,0.8995433789954338,0.8995433789954338,0.0
SEUMLD,OADNet_audio,3,123,1.0,2.0,mondrian,reject_rate,0.8,0.7823439878234398,0.7823439878234398,1.6818873668188736,1.6818873668188736,0.0
SEUMLD,OADNet_audio,3,123,2.0,0.25,mondrian,reject_rate,0.8,0.7945205479452054,0.7823439878234398,0.3219178082191781,0.3219178082191781,0.0
SEUMLD,OADNet_audio,3,123,2.0,0.5,mondrian,reject_rate,0.8,0.7945205479452054,0.7823439878234398,0.5205479452054794,0.517503805175038,0.0030441400304414
SEUMLD,OADNet_audio,3,123,2.0,1.0,mondrian,reject_rate,0.8,0.7945205479452054,0.7823439878234398,0.9178082191780822,0.908675799086758,0.0091324200913242
SEUMLD,OADNet_audio,3,123,2.0,2.0,mondrian,reject_rate,0.8,0.7945205479452054,0.7823439878234398,1.7123287671232876,1.691019786910198,0.02130898021308969
SEUMLD,OADNet_audio,3,123,3.0,0.25,mondrian,reject_rate,0.8,0.8036529680365296,0.7823439878234398,0.3135464231354642,0.3310502283105023,-0.01750380517503808
SEUMLD,OADNet_audio,3,123,3.0,0.5,mondrian,reject_rate,0.8,0.8036529680365296,0.7823439878234398,0.5144596651445966,0.5266362252663622,-0.0121765601217656
SEUMLD,OADNet_audio,3,123,3.0,1.0,mondrian,reject_rate,0.8,0.8036529680365296,0.7823439878234398,0.9162861491628614,0.9178082191780822,-0.0015220700152207556
SEUMLD,OADNet_audio,3,123,3.0,2.0,mondrian,reject_rate,0.8,0.8036529680365296,0.7823439878234398,1.7199391171993912,1.700152207001522,0.019786910197869156
SEUMLD,OADNet_audio,3,123,5.0,0.25,mondrian,reject_rate,0.8,0.8112633181126332,0.7823439878234398,0.310882800608828,0.3493150684931507,-0.03843226788432269
SEUMLD,OADNet_audio,3,123,5.0,0.5,mondrian,reject_rate,0.8,0.8112633181126332,0.7823439878234398,0.5136986301369864,0.5449010654490106,-0.031202435312024268
SEUMLD,OADNet_audio,3,123,5.0,1.0,mondrian,reject_rate,0.8,0.8112633181126332,0.7823439878234398,0.9193302891933028,0.9360730593607306,-0.016742770167427756
SEUMLD,OADNet_audio,3,123,5.0,2.0,mondrian,reject_rate,0.8,0.8112633181126332,0.7823439878234398,1.730593607305936,1.7184170471841704,0.0121765601217656
SEUMLD,OADNet_audio,3,123,10.0,0.25,mondrian,reject_rate,0.8,0.8127853881278538,0.7823439878234398,0.3112633181126332,0.3949771689497717,-0.0837138508371385
SEUMLD,OADNet_audio,3,123,10.0,0.5,mondrian,reject_rate,0.8,0.8127853881278538,0.7823439878234398,0.5144596651445966,0.5905631659056316,-0.076103500761035
SEUMLD,OADNet_audio,3,123,10.0,1.0,mondrian,reject_rate,0.8,0.8127853881278538,0.7823439878234398,0.9208523592085236,0.9817351598173516,-0.060882800608828
SEUMLD,OADNet_audio,3,123,10.0,2.0,mondrian,reject_rate,0.8,0.8127853881278538,0.7823439878234398,1.7336377473363775,1.7640791476407915,-0.030441400304414
SEUMLD,OADNet_audio,3,2024,1.0,0.25,mondrian,reject_rate,0.8,0.7975646879756468,0.7975646879756468,0.2937595129375951,0.2937595129375951,0.0
SEUMLD,OADNet_audio,3,2024,1.0,0.5,mondrian,reject_rate,0.8,0.7975646879756468,0.7975646879756468,0.4931506849315068,0.4931506849315068,0.0
SEUMLD,OADNet_audio,3,2024,1.0,1.0,mondrian,reject_rate,0.8,0.7975646879756468,0.7975646879756468,0.8919330289193302,0.8919330289193302,0.0
SEUMLD,OADNet_audio,3,2024,1.0,2.0,mondrian,reject_rate,0.8,0.7975646879756468,0.7975646879756468,1.6894977168949772,1.6894977168949772,0.0
SEUMLD,OADNet_audio,3,2024,2.0,0.25,mondrian,reject_rate,0.8,0.821917808219178,0.7975646879756468,0.2983257229832572,0.30441400304414,-0.0060882800608828
SEUMLD,OADNet_audio,3,2024,2.0,0.5,mondrian,reject_rate,0.8,0.821917808219178,0.7975646879756468,0.5038051750380518,0.5038051750380518,0.0
SEUMLD,OADNet_audio,3,2024,2.0,1.0,mondrian,reject_rate,0.8,0.821917808219178,0.7975646879756468,0.9147640791476408,0.9025875190258752,0.0121765601217656
SEUMLD,OADNet_audio,3,2024,2.0,2.0,mondrian,reject_rate,0.8,0.821917808219178,0.7975646879756468,1.7366818873668188,1.700152207001522,0.0365296803652968
SEUMLD,OADNet_audio,3,2026,1.0,0.25,mondrian,reject_rate,0.8,0.8280060882800608,0.8280060882800608,0.2861491628614916,0.2861491628614916,0.0
SEUMLD,OADNet_audio,3,2026,1.0,0.5,mondrian,reject_rate,0.8,0.8280060882800608,0.8280060882800608,0.4931506849315068,0.4931506849315068,0.0
SEUMLD,OADNet_audio,3,2026,1.0,1.0,mondrian,reject_rate,0.8,0.8280060882800608,0.8280060882800608,0.9071537290715372,0.9071537290715372,0.0
SEUMLD,OADNet_audio,3,2026,1.0,2.0,mondrian,reject_rate,0.8,0.8280060882800608,0.8280060882800608,1.735159817351598,1.735159817351598,0.0
SEUMLD,OADNet_audio,4,7,1.0,0.25,mondrian,reject_rate,0.8,0.7764350453172205,0.7764350453172205,0.27416918429003023,0.27416918429003023,0.0
SEUMLD,OADNet_audio,4,7,1.0,0.5,mondrian,reject_rate,0.8,0.7764350453172205,0.7764350453172205,0.46827794561933533,0.46827794561933533,0.0
SEUMLD,OADNet_audio,4,7,1.0,1.0,mondrian,reject_rate,0.8,0.7764350453172205,0.7764350453172205,0.8564954682779456,0.8564954682779456,0.0
SEUMLD,OADNet_audio,4,7,1.0,2.0,mondrian,reject_rate,0.8,0.7764350453172205,0.7764350453172205,1.6329305135951662,1.6329305135951662,0.0
SEUMLD,OADNet_audio,4,7,2.0,0.25,mondrian,reject_rate,0.8,0.8006042296072508,0.7764350453172205,0.2862537764350453,0.29229607250755285,-0.006042296072507558
SEUMLD,OADNet_audio,4,7,2.0,0.5,mondrian,reject_rate,0.8,0.8006042296072508,0.7764350453172205,0.486404833836858,0.486404833836858,0.0
SEUMLD,OADNet_audio,4,7,2.0,1.0,mondrian,reject_rate,0.8,0.8006042296072508,0.7764350453172205,0.8867069486404834,0.8746223564954683,0.012084592145015116
SEUMLD,OADNet_audio,4,7,2.0,2.0,mondrian,reject_rate,0.8,0.8006042296072508,0.7764350453172205,1.6873111782477341,1.651057401812689,0.03625377643504524
SEUMLD,OADNet_audio,4,7,3.0,0.25,mondrian,reject_rate,0.8,0.8096676737160121,0.7764350453172205,0.29154078549848944,0.3104229607250755,-0.018882175226586084
SEUMLD,OADNet_audio,4,7,3.0,0.5,mondrian,reject_rate,0.8,0.8096676737160121,0.7764350453172205,0.49395770392749244,0.5045317220543807,-0.01057401812688824
SEUMLD,OADNet_audio,4,7,3.0,1.0,mondrian,reject_rate,0.8,0.8096676737160121,0.7764350453172205,0.8987915407854985,0.8927492447129909,0.006042296072507614
SEUMLD,OADNet_audio,4,7,3.0,2.0,mondrian,reject_rate,0.8,0.8096676737160121,0.7764350453172205,1.7084592145015105,1.6691842900302114,0.0392749244712991
SEUMLD,OADNet_audio,4,7,5.0,0.25,mondrian,reject_rate,0.8,0.8202416918429003,0.7764350453172205,0.3047583081570997,0.3466767371601209,-0.041918429003021174
SEUMLD,OADNet_audio,4,7,5.0,0.5,mondrian,reject_rate,0.8,0.8202416918429003,0.7764350453172205,0.5098187311178247,0.540785498489426,-0.03096676737160131
SEUMLD,OADNet_audio,4,7,5.0,1.0,mondrian,reject_rate,0.8,0.8202416918429003,0.7764350453172205,0.9199395770392749,0.9290030211480362,-0.009063444108761365
SEUMLD,OADNet_audio,4,7,5.0,2.0,mondrian,reject_rate,0.8,0.8202416918429003,0.7764350453172205,1.7401812688821752,1.7054380664652569,0.034743202416918306
SEUMLD,OADNet_audio,4,42,1.0,0.25,mondrian,reject_rate,0.8,0.7719033232628398,0.7719033232628398,0.28058912386706947,0.28058912386706947,0.0
SEUMLD,OADNet_audio,4,42,1.0,0.5,mondrian,reject_rate,0.8,0.7719033232628398,0.7719033232628398,0.4735649546827795,0.4735649546827795,0.0
SEUMLD,OADNet_audio,4,42,1.0,1.0,mondrian,reject_rate,0.8,0.7719033232628398,0.7719033232628398,0.8595166163141994,0.8595166163141994,0.0
SEUMLD,OADNet_audio,4,42,1.0,2.0,mondrian,reject_rate,0.8,0.7719033232628398,0.7719033232628398,1.6314199395770392,1.6314199395770392,0.0
SEUMLD,OADNet_audio,4,42,2.0,0.25,mondrian,reject_rate,0.8,0.8006042296072508,0.7719033232628398,0.2847432024169184,0.2926737160120846,-0.007930513595166166
SEUMLD,OADNet_audio,4,42,2.0,0.5,mondrian,reject_rate,0.8,0.8006042296072508,0.7719033232628398,0.48489425981873113,0.48564954682779454,-0.0007552870090634101
SEUMLD,OADNet_audio,4,42,2.0,1.0,mondrian,reject_rate,0.8,0.8006042296072508,0.7719033232628398,0.8851963746223565,0.8716012084592145,0.013595166163141936
SEUMLD,OADNet_audio,4,42,2.0,2.0,mondrian,reject_rate,0.8,0.8006042296072508,0.7719033232628398,1.6858006042296072,1.6435045317220545,0.04229607250755274
SEUMLD,OADNet_audio,4,42,3.0,0.25,mondrian,reject_rate,0.8,0.823262839879154,0.7719033232628398,0.2949395770392749,0.3047583081570997,-0.009818731117824775
SEUMLD,OADNet_audio,4,42,3.0,0.5,mondrian,reject_rate,0.8,0.823262839879154,0.7719033232628398,0.5007552870090635,0.49773413897280966,0.003021148036253807
SEUMLD,OADNet_audio,4,42,3.0,1.0,mondrian,reject_rate,0.8,0.823262839879154,0.7719033232628398,0.9123867069486404,0.8836858006042296,0.028700906344410804
SEUMLD,OADNet_audio,4,42,3.0,2.0,mondrian,reject_rate,0.8,0.823262839879154,0.7719033232628398,1.7356495468277946,1.6555891238670695,0.08006042296072513
SEUMLD,OADNet_audio,4,42,5.0,0.25,mondrian,reject_rate,0.8,0.824773413897281,0.7719033232628398,0.30438066465256797,0.32892749244712993,-0.024546827794561965
SEUMLD,OADNet_audio,4,42,5.0,0.5,mondrian,reject_rate,0.8,0.824773413897281,0.7719033232628398,0.5105740181268882,0.5219033232628398,-0.01132930513595165
SEUMLD,OADNet_audio,4,42,5.0,1.0,mondrian,reject_rate,0.8,0.824773413897281,0.7719033232628398,0.9229607250755287,0.9078549848942599,0.015105740181268867
SEUMLD,OADNet_audio,4,42,5.0,2.0,mondrian,reject_rate,0.8,0.824773413897281,0.7719033232628398,1.7477341389728096,1.6797583081570997,0.0679758308157099
SEUMLD,OADNet_audio,4,123,1.0,0.25,mondrian,reject_rate,0.8,0.7764350453172205,0.7764350453172205,0.2802114803625378,0.2802114803625378,0.0
SEUMLD,OADNet_audio,4,123,1.0,0.5,mondrian,reject_rate,0.8,0.7764350453172205,0.7764350453172205,0.4743202416918429,0.4743202416918429,0.0
SEUMLD,OADNet_audio,4,123,1.0,1.0,mondrian,reject_rate,0.8,0.7764350453172205,0.7764350453172205,0.8625377643504532,0.8625377643504532,0.0
SEUMLD,OADNet_audio,4,123,1.0,2.0,mondrian,reject_rate,0.8,0.7764350453172205,0.7764350453172205,1.6389728096676737,1.6389728096676737,0.0
SEUMLD,OADNet_audio,4,123,2.0,0.25,mondrian,reject_rate,0.8,0.8111782477341389,0.7764350453172205,0.2949395770392749,0.2983383685800604,-0.003398791540785484
SEUMLD,OADNet_audio,4,123,2.0,0.5,mondrian,reject_rate,0.8,0.8111782477341389,0.7764350453172205,0.49773413897280966,0.49244712990936557,0.0052870090634440925
SEUMLD,OADNet_audio,4,123,2.0,1.0,mondrian,reject_rate,0.8,0.8111782477341389,0.7764350453172205,0.9033232628398792,0.8806646525679759,0.0226586102719033
SEUMLD,OADNet_audio,4,123,2.0,2.0,mondrian,reject_rate,0.8,0.8111782477341389,0.7764350453172205,1.7145015105740182,1.6570996978851964,0.05740181268882183
SEUMLD,OADNet_audio,4,123,3.0,0.25,mondrian,reject_rate,0.8,0.824773413897281,0.7764350453172205,0.3013595166163142,0.3164652567975831,-0.015105740181268867
SEUMLD,OADNet_audio,4,123,3.0,0.5,mondrian,reject_rate,0.8,0.824773413897281,0.7764350453172205,0.5075528700906344,0.5105740181268882,-0.0030211480362537513
SEUMLD,OADNet_audio,4,123,3.0,1.0,mondrian,reject_rate,0.8,0.824773413897281,0.7764350453172205,0.9199395770392749,0.8987915407854985,0.02114803625377637
SEUMLD,OADNet_audio,4,123,3.0,2.0,mondrian,reject_rate,0.8,0.824773413897281,0.7764350453172205,1.744712990936556,1.6752265861027191,0.06948640483383683
SEUMLD,OADNet_audio,4,2024,1.0,0.25,mondrian,reject_rate,0.8,0.8096676737160121,0.8096676737160121,0.26435045317220546,0.26435045317220546,0.0
SEUMLD,OADNet_audio,4,2024,1.0,0.5,mondrian,reject_rate,0.8,0.8096676737160121,0.8096676737160121,0.46676737160120846,0.46676737160120846,0.0
SEUMLD,OADNet_audio,4,2024,1.0,1.0,mondrian,reject_rate,0.8,0.8096676737160121,0.8096676737160121,0.8716012084592145,0.8716012084592145,0.0
SEUMLD,OADNet_audio,4,2024,1.0,2.0,mondrian,reject_rate,0.8,0.8096676737160121,0.8096676737160121,1.6812688821752266,1.6812688821752266,0.0
SEUMLD,OADNet_audio,4,2026,1.0,0.25,mondrian,reject_rate,0.8,0.7824773413897281,0.7824773413897281,0.277190332326284,0.277190332326284,0.0
SEUMLD,OADNet_audio,4,2026,1.0,0.5,mondrian,reject_rate,0.8,0.7824773413897281,0.7824773413897281,0.472809667673716,0.472809667673716,0.0
SEUMLD,OADNet_audio,4,2026,1.0,1.0,mondrian,reject_rate,0.8,0.7824773413897281,0.7824773413897281,0.8640483383685801,0.8640483383685801,0.0
SEUMLD,OADNet_audio,4,2026,1.0,2.0,mondrian,reject_rate,0.8,0.7824773413897281,0.7824773413897281,1.646525679758308,1.646525679758308,0.0
SEUMLD,OADNet_audio,4,2026,2.0,0.25,mondrian,reject_rate,0.8,0.8217522658610272,0.7824773413897281,0.28700906344410876,0.29229607250755285,-0.0052870090634440925
SEUMLD,OADNet_audio,4,2026,2.0,0.5,mondrian,reject_rate,0.8,0.8217522658610272,0.7824773413897281,0.49244712990936557,0.4879154078549849,0.004531722054380682
SEUMLD,OADNet_audio,4,2026,2.0,1.0,mondrian,reject_rate,0.8,0.8217522658610272,0.7824773413897281,0.9033232628398792,0.879154078549849,0.024169184290030232
SEUMLD,OADNet_audio,4,2026,2.0,2.0,mondrian,reject_rate,0.8,0.8217522658610272,0.7824773413897281,1.7250755287009063,1.661631419939577,0.06344410876132933
MDPE,OADNet_audio,0,7,1.0,0.25,mondrian,reject_rate,0.8,0.7817982456140351,0.7817982456140351,0.29194078947368424,0.29194078947368424,0.0
MDPE,OADNet_audio,0,7,1.0,0.5,mondrian,reject_rate,0.8,0.7817982456140351,0.7817982456140351,0.48739035087719296,0.48739035087719296,0.0
MDPE,OADNet_audio,0,7,1.0,1.0,mondrian,reject_rate,0.8,0.7817982456140351,0.7817982456140351,0.8782894736842105,0.8782894736842105,0.0
MDPE,OADNet_audio,0,7,1.0,2.0,mondrian,reject_rate,0.8,0.7817982456140351,0.7817982456140351,1.6600877192982457,1.6600877192982457,0.0
MDPE,OADNet_audio,0,7,2.0,0.25,mondrian,reject_rate,0.8,0.8278508771929824,0.7817982456140351,0.3100328947368421,0.33360745614035087,-0.023574561403508776
MDPE,OADNet_audio,0,7,2.0,0.5,mondrian,reject_rate,0.8,0.8278508771929824,0.7817982456140351,0.5169956140350878,0.5290570175438597,-0.01206140350877194
MDPE,OADNet_audio,0,7,2.0,1.0,mondrian,reject_rate,0.8,0.8278508771929824,0.7817982456140351,0.930921052631579,0.9199561403508771,0.010964912280701844
MDPE,OADNet_audio,0,7,2.0,2.0,mondrian,reject_rate,0.8,0.8278508771929824,0.7817982456140351,1.7587719298245614,1.7017543859649122,0.05701754385964919
MDPE,OADNet_audio,0,42,1.0,0.25,mondrian,reject_rate,0.8,0.8070175438596491,0.8070175438596491,0.27521929824561403,0.27521929824561403,0.0
MDPE,OADNet_audio,0,42,1.0,0.5,mondrian,reject_rate,0.8,0.8070175438596491,0.8070175438596491,0.4769736842105263,0.4769736842105263,0.0
MDPE,OADNet_audio,0,42,1.0,1.0,mondrian,reject_rate,0.8,0.8070175438596491,0.8070175438596491,0.8804824561403509,0.8804824561403509,0.0
MDPE,OADNet_audio,0,42,1.0,2.0,mondrian,reject_rate,0.8,0.8070175438596491,0.8070175438596491,1.6875,1.6875,0.0
MDPE,OADNet_audio,0,123,1.0,0.25,mondrian,reject_rate,0.8,0.7817982456140351,0.7817982456140351,0.2886513157894737,0.2886513157894737,0.0
MDPE,OADNet_audio,0,123,1.0,0.5,mondrian,reject_rate,0.8,0.7817982456140351,0.7817982456140351,0.48410087719298245,0.48410087719298245,0.0
MDPE,OADNet_audio,0,123,1.0,1.0,mondrian,reject_rate,0.8,0.7817982456140351,0.7817982456140351,0.875,0.875,0.0
MDPE,OADNet_audio,0,123,1.0,2.0,mondrian,reject_rate,0.8,0.7817982456140351,0.7817982456140351,1.656798245614035,1.656798245614035,0.0
MDPE,OADNet_audio,1,42,1.0,0.25,mondrian,reject_rate,0.8,0.7982456140350878,0.7982456140350878,0.2850877192982456,0.2850877192982456,0.0
MDPE,OADNet_audio,1,42,1.0,0.5,mondrian,reject_rate,0.8,0.7982456140350878,0.7982456140350878,0.48464912280701755,0.48464912280701755,0.0
MDPE,OADNet_audio,1,42,1.0,1.0,mondrian,reject_rate,0.8,0.7982456140350878,0.7982456140350878,0.8837719298245614,0.8837719298245614,0.0
MDPE,OADNet_audio,1,42,1.0,2.0,mondrian,reject_rate,0.8,0.7982456140350878,0.7982456140350878,1.6820175438596492,1.6820175438596492,0.0
MDPE,OADNet_audio,3,7,1.0,0.25,mondrian,reject_rate,0.8,0.8103070175438597,0.8103070175438597,0.29139254385964913,0.29139254385964913,0.0
MDPE,OADNet_audio,3,7,1.0,0.5,mondrian,reject_rate,0.8,0.8103070175438597,0.8103070175438597,0.49396929824561403,0.49396929824561403,0.0
MDPE,OADNet_audio,3,7,1.0,1.0,mondrian,reject_rate,0.8,0.8103070175438597,0.8103070175438597,0.8991228070175439,0.8991228070175439,0.0
MDPE,OADNet_audio,3,7,1.0,2.0,mondrian,reject_rate,0.8,0.8103070175438597,0.8103070175438597,1.7094298245614035,1.7094298245614035,0.0
MDPE,OADNet_audio,3,123,1.0,0.25,mondrian,reject_rate,0.8,0.8201754385964912,0.8201754385964912,0.28618421052631576,0.28618421052631576,0.0
MDPE,OADNet_audio,3,123,1.0,0.5,mondrian,reject_rate,0.8,0.8201754385964912,0.8201754385964912,0.49122807017543857,0.49122807017543857,0.0
MDPE,OADNet_audio,3,123,1.0,1.0,mondrian,reject_rate,0.8,0.8201754385964912,0.8201754385964912,0.9013157894736842,0.9013157894736842,0.0
MDPE,OADNet_audio,3,123,1.0,2.0,mondrian,reject_rate,0.8,0.8201754385964912,0.8201754385964912,1.7214912280701755,1.7214912280701755,0.0
MDPE,OADNet_audio,3,2026,1.0,0.25,mondrian,reject_rate,0.8,0.7828947368421053,0.7828947368421053,0.28344298245614036,0.28344298245614036,0.0
MDPE,OADNet_audio,3,2026,1.0,0.5,mondrian,reject_rate,0.8,0.7828947368421053,0.7828947368421053,0.4791666666666667,0.4791666666666667,0.0
MDPE,OADNet_audio,3,2026,1.0,1.0,mondrian,reject_rate,0.8,0.7828947368421053,0.7828947368421053,0.8706140350877193,0.8706140350877193,0.0
MDPE,OADNet_audio,3,2026,1.0,2.0,mondrian,reject_rate,0.8,0.7828947368421053,0.7828947368421053,1.6535087719298245,1.6535087719298245,0.0
MDPE,OADNet_audio,4,7,1.0,0.25,mondrian,reject_rate,0.8,0.7892425905598244,0.7892425905598244,0.3026893523600439,0.3026893523600439,0.0
MDPE,OADNet_audio,4,7,1.0,0.5,mondrian,reject_rate,0.8,0.7892425905598244,0.7892425905598244,0.5,0.5,0.0
MDPE,OADNet_audio,4,7,1.0,1.0,mondrian,reject_rate,0.8,0.7892425905598244,0.7892425905598244,0.8946212952799122,0.8946212952799122,0.0
MDPE,OADNet_audio,4,7,1.0,2.0,mondrian,reject_rate,0.8,0.7892425905598244,0.7892425905598244,1.6838638858397366,1.6838638858397366,0.0
MDPE,OADNet_audio,4,2026,1.0,0.25,mondrian,reject_rate,0.8,0.8199780461031834,0.8199780461031834,0.2840285400658617,0.2840285400658617,0.0
MDPE,OADNet_audio,4,2026,1.0,0.5,mondrian,reject_rate,0.8,0.8199780461031834,0.8199780461031834,0.48902305159165754,0.48902305159165754,0.0
MDPE,OADNet_audio,4,2026,1.0,1.0,mondrian,reject_rate,0.8,0.8199780461031834,0.8199780461031834,0.8990120746432492,0.8990120746432492,0.0
MDPE,OADNet_audio,4,2026,1.0,2.0,mondrian,reject_rate,0.8,0.8199780461031834,0.8199780461031834,1.7189901207464324,1.7189901207464324,0.0
SEUMLD,OADNet_text,3,7,1.0,0.25,split_conformal,reject_rate,0.6,0.5859969558599696,0.6149162861491628,0.2713089802130898,0.2465753424657534,0.02473363774733639
SEUMLD,OADNet_text,3,7,1.0,0.5,split_conformal,reject_rate,0.6,0.5859969558599696,0.6149162861491628,0.4178082191780822,0.4003044140030441,0.01750380517503808
