dataset,config,r,B,feasible,selected_alpha_total,selected_alpha_lie,test_reject,test_expected_cost,test_fn,test_label_coverage_lie
SEUMLD,OADNet_text,3.0,0.5,True,0.3,0.09999999999999999,0.4687975646879756,0.4885844748858447,0.07234042553191489,0.9276595744680851
SEUMLD,OADNet_text,3.0,0.6,True,0.25,0.08333333333333333,0.6149162861491628,0.4748858447488584,0.059574468085106386,0.9404255319148936
SEUMLD,OADNet_text,3.0,0.7,True,0.15,0.049999999999999996,0.649923896499239,0.4680365296803653,0.03829787234042553,0.9617021276595744
SEUMLD,OADNet_text,3.0,0.8,True,0.1,0.03333333333333333,0.7062404870624048,0.4581430745814307,0.03829787234042553,0.9617021276595744
SEUMLD,OADNet_text,3.0,0.5,False,0.3,0.09999999999999999,0.5166163141993958,0.46676737160120846,0.05172413793103448,0.9482758620689655
SEUMLD,OADNet_text,3.0,0.6,False,0.3,0.09999999999999999,0.5166163141993958,0.46676737160120846,0.05172413793103448,0.9482758620689655
SEUMLD,OADNet_text,3.0,0.7,True,0.25,0.08333333333333333,0.5226586102719033,0.4697885196374622,0.05172413793103448,0.9482758620689655
SEUMLD,OADNet_text,3.0,0.8,True,0.15,0.049999999999999996,0.6465256797583081,0.4501510574018127,0.021551724137931036,0.978448275862069
SEUMLD,OADNet_text,3.0,0.5,False,0.3,0.09999999999999999,0.5241691842900302,0.45845921450151056,0.06465517241379311,0.9353448275862069
SEUMLD,OADNet_text,3.0,0.6,False,0.3,0.09999999999999999,0.5241691842900302,0.45845921450151056,0.06465517241379311,0.9353448275862069
SEUMLD,OADNet_text,3.0,0.7,True,0.2,0.06666666666666667,0.6117824773413897,0.466012084592145,0.03017241379310345,0.9698275862068966
SEUMLD,OADNet_text,3.0,0.8,True,0.1,0.03333333333333333,0.6782477341389728,0.4690332326283988,0.03017241379310345,0.9698275862068966
SEUMLD,OADNet_text,3.0,0.5,True,0.3,0.09999999999999999,0.5332326283987915,0.45845921450151056,0.05603448275862069,0.9439655172413793
SEUMLD,OADNet_text,3.0,0.6,True,0.3,0.09999999999999999,0.5332326283987915,0.45845921450151056,0.05603448275862069,0.9439655172413793
SEUMLD,OADNet_text,3.0,0.7,True,0.15,0.049999999999999996,0.6797583081570997,0.4425981873111782,0.01293103448275862,0.9870689655172413
SEUMLD,OADNet_text,3.0,0.8,True,0.1,0.03333333333333333,0.7598187311178247,0.4554380664652568,0.01293103448275862,0.9870689655172413
SEUMLD,OADNet_text,3.0,0.5,False,0.3,0.09999999999999999,0.5830815709969789,0.459214501510574,0.03879310344827586,0.9612068965517241
SEUMLD,OADNet_text,3.0,0.6,False,0.3,0.09999999999999999,0.5830815709969789,0.459214501510574,0.03879310344827586,0.9612068965517241
SEUMLD,OADNet_text,3.0,0.7,True,0.3,0.09999999999999999,0.5830815709969789,0.459214501510574,0.03879310344827586,0.9612068965517241
SEUMLD,OADNet_text,3.0,0.8,True,0.15,0.049999999999999996,0.6646525679758308,0.4607250755287009,0.021551724137931036,0.978448275862069
SEUMLD,OADNet_text,3.0,0.5,False,0.3,0.09999999999999999,0.5226586102719033,0.45468277945619334,0.04310344827586207,0.9568965517241379
SEUMLD,OADNet_text,3.0,0.6,False,0.3,0.09999999999999999,0.5226586102719033,0.45468277945619334,0.04310344827586207,0.9568965517241379
SEUMLD,OADNet_text,3.0,0.7,True,0.2,0.06666666666666667,0.581570996978852,0.46148036253776437,0.021551724137931036,0.978448275862069
SEUMLD,OADNet_text,3.0,0.8,True,0.1,0.03333333333333333,0.7099697885196374,0.45468277945619334,0.017241379310344827,0.9827586206896551
SEUMLD,OADNet_audio,3.0,0.5,True,0.3,0.09999999999999999,0.5298621745788668,0.6401225114854517,0.21171171171171171,0.7882882882882883
SEUMLD,OADNet_audio,3.0,0.6,True,0.3,0.09999999999999999,0.5298621745788668,0.6401225114854517,0.21171171171171171,0.7882882882882883
SEUMLD,OADNet_audio,3.0,0.7,True,0.2,0.06666666666666667,0.6584992343032159,0.6202143950995406,0.19369369369369369,0.8063063063063063
SEUMLD,OADNet_audio,3.0,0.8,True,0.15,0.049999999999999996,0.7672281776416539,0.5643185298621746,0.10810810810810811,0.8918918918918919
SEUMLD,OADNet_audio,3.0,0.5,False,0.3,0.09999999999999999,0.5696784073506891,0.5941807044410413,0.12612612612612611,0.8738738738738738
SEUMLD,OADNet_audio,3.0,0.6,True,0.25,0.08333333333333333,0.6416539050535988,0.5811638591117917,0.11261261261261261,0.8873873873873874
SEUMLD,OADNet_audio,3.0,0.7,True,0.2,0.06666666666666667,0.6998468606431854,0.5689127105666156,0.11261261261261261,0.8873873873873874
SEUMLD,OADNet_audio,3.0,0.8,True,0.1,0.03333333333333333,0.8162327718223583,0.5336906584992342,0.06306306306306306,0.9369369369369369
SEUMLD,OADNet_audio,3.0,0.5,False,0.3,0.09999999999999999,0.5911179173047473,0.5895865237366003,0.12612612612612611,0.8738738738738738
SEUMLD,OADNet_audio,3.0,0.6,True,0.3,0.09999999999999999,0.5911179173047473,0.5895865237366003,0.12612612612612611,0.8738738738738738
SEUMLD,OADNet_audio,3.0,0.7,True,0.2,0.06666666666666667,0.7105666156202144,0.5604900459418071,0.1036036036036036,0.8963963963963963
SEUMLD,OADNet_audio,3.0,0.8,True,0.15,0.049999999999999996,0.7901990811638591,0.5344563552833078,0.05405405405405406,0.9459459459459459
SEUMLD,OADNet_audio,3.0,0.5,True,0.3,0.09999999999999999,0.5176110260336907,0.5926493108728943,0.13963963963963963,0.8603603603603603
SEUMLD,OADNet_audio,3.0,0.6,True,0.25,0.08333333333333333,0.6202143950995406,0.5658499234303216,0.11261261261261261,0.8873873873873874
SEUMLD,OADNet_audio,3.0,0.7,True,0.25,0.08333333333333333,0.6202143950995406,0.5658499234303216,0.11261261261261261,0.8873873873873874
SEUMLD,OADNet_audio,3.0,0.8,True,0.1,0.03333333333333333,0.781010719754977,0.5390505359877489,0.08558558558558559,0.9144144144144144
SEUMLD,OADNet_audio,3.0,0.5,False,0.3,0.09999999999999999,0.5803981623277182,0.6209800918836141,0.14414414414414414,0.8558558558558559
SEUMLD,OADNet_audio,3.0,0.6,True,0.3,0.09999999999999999,0.5803981623277182,0.6209800918836141,0.14414414414414414,0.8558558558558559
SEUMLD,OADNet_audio,3.0,0.7,True,0.2,0.06666666666666667,0.6937212863705973,0.599540581929556,0.13963963963963963,0.8603603603603603
SEUMLD,OADNet_audio,3.0,0.8,True,0.15,0.049999999999999996,0.777947932618683,0.5666156202143952,0.0945945945945946,0.9054054054054054
SEUMLD,OADNet_audio,3.0,0.5,True,0.25,0.08333333333333333,0.768503937007874,0.510236220472441,0.03317535545023697,0.966824644549763
SEUMLD,OADNet_audio,3.0,0.6,True,0.2,0.06666666666666667,0.8188976377952756,0.5023622047244094,0.03317535545023697,0.966824644549763
SEUMLD,OADNet_audio,3.0,0.7,True,0.2,0.06666666666666667,0.8188976377952756,0.5023622047244094,0.03317535545023697,0.966824644549763
SEUMLD,OADNet_audio,3.0,0.8,True,0.2,0.06666666666666667,0.8188976377952756,0.5023622047244094,0.03317535545023697,0.966824644549763
SEUMLD,OADNet_audio,3.0,0.5,True,0.25,0.08333333333333333,0.7480314960629921,0.5188976377952756,0.04265402843601896,0.957345971563981
SEUMLD,OADNet_audio,3.0,0.6,True,0.25,0.08333333333333333,0.7480314960629921,0.5188976377952756,0.04265402843601896,0.957345971563981
SEUMLD,OADNet_audio,3.0,0.7,True,0.15,0.049999999999999996,0.8614173228346457,0.511023622047244,0.02843601895734597,0.9715639810426541
SEUMLD,OADNet_audio,3.0,0.8,True,0.1,0.03333333333333333,0.952755905511811,0.5047244094488189,0.014218009478672985,0.985781990521327
SEUMLD,OADNet_audio,3.0,0.5,True,0.25,0.08333333333333333,0.784251968503937,0.5181102362204725,0.03317535545023697,0.966824644549763
SEUMLD,OADNet_audio,3.0,0.6,True,0.25,0.08333333333333333,0.784251968503937,0.5181102362204725,0.03317535545023697,0.966824644549763
SEUMLD,OADNet_audio,3.0,0.7,True,0.25,0.08333333333333333,0.784251968503937,0.5181102362204725,0.03317535545023697,0.966824644549763
SEUMLD,OADNet_audio,3.0,0.8,True,0.25,0.08333333333333333,0.784251968503937,0.5181102362204725,0.03317535545023697,0.966824644549763
SEUMLD,OADNet_audio,3.0,0.5,True,0.3,0.09999999999999999,0.6755905511811023,0.5204724409448819,0.05687203791469194,0.943127962085308
SEUMLD,OADNet_audio,3.0,0.6,True,0.2,0.06666666666666667,0.7826771653543307,0.5204724409448819,0.04739336492890995,0.95260663507109
SEUMLD,OADNet_audio,3.0,0.7,True,0.15,0.049999999999999996,0.8661417322834646,0.5055118110236221,0.023696682464454975,0.976303317535545
SEUMLD,OADNet_audio,3.0,0.8,True,0.1,0.03333333333333333,0.9181102362204724,0.5062992125984253,0.018957345971563982,0.981042654028436
SEUMLD,OADNet_audio,3.0,0.5,True,0.25,0.08333333333333333,0.7511811023622047,0.5188976377952756,0.03317535545023697,0.966824644549763
SEUMLD,OADNet_audio,3.0,0.6,True,0.25,0.08333333333333333,0.7511811023622047,0.5188976377952756,0.03317535545023697,0.966824644549763
SEUMLD,OADNet_audio,3.0,0.7,True,0.15,0.049999999999999996,0.8724409448818897,0.5070866141732283,0.02843601895734597,0.9715639810426541
SEUMLD,OADNet_audio,3.0,0.8,True,0.15,0.049999999999999996,0.8724409448818897,0.5070866141732283,0.02843601895734597,0.9715639810426541
SEUMLD,OADNet_audio,3.0,0.5,True,0.3,0.09999999999999999,0.6628849270664505,0.5551053484602917,0.10849056603773585,0.8915094339622641
SEUMLD,OADNet_audio,3.0,0.6,True,0.3,0.09999999999999999,0.6628849270664505,0.5551053484602917,0.10849056603773585,0.8915094339622641
SEUMLD,OADNet_audio,3.0,0.7,True,0.15,0.049999999999999996,0.813614262560778,0.526742301458671,0.0660377358490566,0.9339622641509434
SEUMLD,OADNet_audio,3.0,0.8,True,0.1,0.03333333333333333,0.8573743922204214,0.5097244732576985,0.05188679245283019,0.9481132075471698
SEUMLD,OADNet_audio,3.0,0.5,True,0.3,0.09999999999999999,0.6742301458670988,0.5542949756888168,0.10849056603773585,0.8915094339622641
SEUMLD,OADNet_audio,3.0,0.6,True,0.25,0.08333333333333333,0.7163695299837926,0.5494327390599676,0.10377358490566038,0.8962264150943396
SEUMLD,OADNet_audio,3.0,0.7,True,0.2,0.06666666666666667,0.7487844408427877,0.5494327390599676,0.09905660377358491,0.9009433962264151
SEUMLD,OADNet_audio,3.0,0.8,True,0.1,0.03333333333333333,0.8282009724473258,0.5307941653160454,0.08018867924528301,0.9198113207547169
SEUMLD,OADNet_audio,3.0,0.5,True,0.3,0.09999999999999999,0.7034035656401945,0.5526742301458671,0.08490566037735849,0.9150943396226415
SEUMLD,OADNet_audio,3.0,0.6,True,0.25,0.08333333333333333,0.7374392220421394,0.5421393841166937,0.08490566037735849,0.9150943396226415
SEUMLD,OADNet_audio,3.0,0.7,True,0.15,0.049999999999999996,0.820097244732577,0.520259319286872,0.07075471698113207,0.9292452830188679
SEUMLD,OADNet_audio,3.0,0.8,True,0.1,0.03333333333333333,0.8541329011345219,0.5178282009724473,0.05660377358490566,0.9433962264150944
SEUMLD,OADNet_audio,3.0,0.5,True,0.3,0.09999999999999999,0.6320907617504052,0.5672609400324149,0.1320754716981132,0.8679245283018868
SEUMLD,OADNet_audio,3.0,0.6,True,0.2,0.06666666666666667,0.713128038897893,0.5526742301458671,0.1179245283018868,0.8820754716981132
SEUMLD,OADNet_audio,3.0,0.7,True,0.15,0.049999999999999996,0.7990275526742301,0.5113452188006483,0.04716981132075472,0.9528301886792453
SEUMLD,OADNet_audio,3.0,0.8,True,0.075,0.024999999999999998,0.86709886547812,0.4983792544570502,0.02830188679245283,0.9716981132075472
SEUMLD,OADNet_audio,3.0,0.5,True,0.3,0.09999999999999999,0.6807131280388979,0.546191247974068,0.09905660377358491,0.9009433962264151
SEUMLD,OADNet_audio,3.0,0.6,True,0.2,0.06666666666666667,0.7763371150729336,0.5307941653160454,0.07075471698113207,0.9292452830188679
SEUMLD,OADNet_audio,3.0,0.7,True,0.15,0.049999999999999996,0.8217179902755267,0.5113452188006483,0.03773584905660377,0.9622641509433962
SEUMLD,OADNet_audio,3.0,0.8,True,0.075,0.024999999999999998,0.8881685575364667,0.4959481361426256,0.02358490566037736,0.9764150943396226
SEUMLD,OADNet_audio,3.0,0.5,False,0.3,0.09999999999999999,0.5525114155251142,0.5669710806697108,0.02553191489361702,0.9744680851063829
SEUMLD,OADNet_audio,3.0,0.6,True,0.25,0.08333333333333333,0.6818873668188736,0.5418569254185692,0.02127659574468085,0.9787234042553191
SEUMLD,OADNet_audio,3.0,0.7,True,0.2,0.06666666666666667,0.7351598173515982,0.5319634703196348,0.02127659574468085,0.9787234042553191
SEUMLD,OADNet_audio,3.0,0.8,True,0.15,0.049999999999999996,0.7686453576864536,0.5334855403348554,0.02127659574468085,0.9787234042553191
SEUMLD,OADNet_audio,3.0,0.5,False,0.3,0.09999999999999999,0.5464231354642314,0.5745814307458144,0.03404255319148936,0.9659574468085106
SEUMLD,OADNet_audio,3.0,0.6,True,0.25,0.08333333333333333,0.639269406392694,0.5509893455098934,0.02553191489361702,0.9744680851063829
SEUMLD,OADNet_audio,3.0,0.7,True,0.2,0.06666666666666667,0.7382039573820396,0.541095890410959,0.02553191489361702,0.9744680851063829
SEUMLD,OADNet_audio,3.0,0.8,True,0.15,0.049999999999999996,0.8143074581430746,0.5319634703196348,0.02553191489361702,0.9744680851063829
SEUMLD,OADNet_audio,3.0,0.5,False,0.3,0.09999999999999999,0.593607305936073,0.547945205479452,0.02553191489361702,0.9744680851063829
SEUMLD,OADNet_audio,3.0,0.6,True,0.3,0.09999999999999999,0.593607305936073,0.547945205479452,0.02553191489361702,0.9744680851063829
SEUMLD,OADNet_audio,3.0,0.7,True,0.2,0.06666666666666667,0.730593607305936,0.5372907153729072,0.02127659574468085,0.9787234042553191
SEUMLD,OADNet_audio,3.0,0.8,True,0.15,0.049999999999999996,0.7579908675799086,0.532724505327245,0.02127659574468085,0.9787234042553191
SEUMLD,OADNet_audio,3.0,0.5,False,0.3,0.09999999999999999,0.5266362252663622,0.5616438356164384,0.029787234042553193,0.9702127659574468
SEUMLD,OADNet_audio,3.0,0.6,True,0.3,0.09999999999999999,0.5266362252663622,0.5616438356164384,0.029787234042553193,0.9702127659574468
SEUMLD,OADNet_audio,3.0,0.7,True,0.2,0.06666666666666667,0.680365296803653,0.5319634703196348,0.02127659574468085,0.9787234042553191
SEUMLD,OADNet_audio,3.0,0.8,True,0.15,0.049999999999999996,0.7321156773211568,0.5228310502283106,0.01702127659574468,0.9829787234042553
SEUMLD,OADNet_audio,3.0,0.5,False,0.3,0.09999999999999999,0.5540334855403348,0.5540334855403348,0.029787234042553193,0.9702127659574468
SEUMLD,OADNet_audio,3.0,0.6,True,0.25,0.08333333333333333,0.6971080669710806,0.5388127853881278,0.029787234042553193,0.9702127659574468
SEUMLD,OADNet_audio,3.0,0.7,True,0.25,0.08333333333333333,0.6971080669710806,0.5388127853881278,0.029787234042553193,0.9702127659574468
SEUMLD,OADNet_audio,3.0,0.8,True,0.15,0.049999999999999996,0.8310502283105022,0.5251141552511416,0.02127659574468085,0.9787234042553191
SEUMLD,OADNet_audio,3.0,0.5,False,0.3,0.09999999999999999,0.5181268882175226,0.5279456193353474,0.03879310344827586,0.9612068965517241
SEUMLD,OADNet_audio,3.0,0.6,True,0.3,0.09999999999999999,0.5181268882175226,0.5279456193353474,0.03879310344827586,0.9612068965517241
SEUMLD,OADNet_audio,3.0,0.7,True,0.25,0.08333333333333333,0.5785498489425982,0.5173716012084593,0.03879310344827586,0.9612068965517241
SEUMLD,OADNet_audio,3.0,0.8,True,0.2,0.06666666666666667,0.6570996978851964,0.5143504531722054,0.034482758620689655,0.9655172413793104
SEUMLD,OADNet_audio,3.0,0.5,False,0.3,0.09999999999999999,0.4879154078549849,0.5249244712990937,0.017241379310344827,0.9827586206896551
SEUMLD,OADNet_audio,3.0,0.6,True,0.3,0.09999999999999999,0.4879154078549849,0.5249244712990937,0.017241379310344827,0.9827586206896551
SEUMLD,OADNet_audio,3.0,0.7,True,0.25,0.08333333333333333,0.5422960725075529,0.5188821752265861,0.017241379310344827,0.9827586206896551
SEUMLD,OADNet_audio,3.0,0.8,True,0.15,0.049999999999999996,0.7175226586102719,0.5128398791540786,0.01293103448275862,0.9870689655172413
SEUMLD,OADNet_audio,3.0,0.5,False,0.3,0.09999999999999999,0.4879154078549849,0.533987915407855,0.04310344827586207,0.9568965517241379
SEUMLD,OADNet_audio,3.0,0.6,True,0.3,0.09999999999999999,0.4879154078549849,0.533987915407855,0.04310344827586207,0.9568965517241379
SEUMLD,OADNet_audio,3.0,0.7,True,0.25,0.08333333333333333,0.56797583081571,0.5317220543806647,0.04310344827586207,0.9568965517241379
SEUMLD,OADNet_audio,3.0,0.8,True,0.15,0.049999999999999996,0.7039274924471299,0.5105740181268882,0.02586206896551724,0.9741379310344828
SEUMLD,OADNet_audio,3.0,0.5,False,0.3,0.09999999999999999,0.5770392749244713,0.5151057401812689,0.02586206896551724,0.9741379310344828
SEUMLD,OADNet_audio,3.0,0.6,True,0.3,0.09999999999999999,0.5770392749244713,0.5151057401812689,0.02586206896551724,0.9741379310344828
SEUMLD,OADNet_audio,3.0,0.7,True,0.25,0.08333333333333333,0.6570996978851964,0.5022658610271903,0.017241379310344827,0.9827586206896551
SEUMLD,OADNet_audio,3.0,0.8,True,0.15,0.049999999999999996,0.8217522658610272,0.5075528700906344,0.008620689655172414,0.9913793103448276
SEUMLD,OADNet_audio,3.0,0.5,False,0.3,0.09999999999999999,0.49697885196374625,0.5219033232628398,0.021551724137931036,0.978448275862069
SEUMLD,OADNet_audio,3.0,0.6,True,0.3,0.09999999999999999,0.49697885196374625,0.5219033232628398,0.021551724137931036,0.978448275862069
SEUMLD,OADNet_audio,3.0,0.7,True,0.2,0.06666666666666667,0.6858006042296072,0.5060422960725075,0.01293103448275862,0.9870689655172413
SEUMLD,OADNet_audio,3.0,0.8,True,0.15,0.049999999999999996,0.7235649546827795,0.506797583081571,0.01293103448275862,0.9870689655172413
MDPE,OADNet_text,3.0,0.5,True,0.25,0.08333333333333333,0.48903508771929827,0.4956140350877193,0.0935672514619883,0.9064327485380117
MDPE,OADNet_text,3.0,0.6,True,0.25,0.08333333333333333,0.48903508771929827,0.4956140350877193,0.0935672514619883,0.9064327485380117
MDPE,OADNet_text,3.0,0.7,True,0.15,0.049999999999999996,0.6611842105263158,0.4643640350877193,0.043859649122807015,0.956140350877193
MDPE,OADNet_text,3.0,0.8,True,0.075,0.024999999999999998,0.8168859649122807,0.4610745614035088,0.017543859649122806,0.9824561403508771
MDPE,OADNet_text,3.0,0.5,True,0.3,0.09999999999999999,0.44298245614035087,0.4857456140350877,0.09064327485380116,0.9093567251461988
MDPE,OADNet_text,3.0,0.6,True,0.2,0.06666666666666667,0.5668859649122807,0.47971491228070173,0.07602339181286549,0.9239766081871345
MDPE,OADNet_text,3.0,0.7,True,0.15,0.049999999999999996,0.6655701754385965,0.4654605263157895,0.04678362573099415,0.9532163742690059
MDPE,OADNet_text,3.0,0.8,True,0.075,0.024999999999999998,0.7872807017543859,0.4682017543859649,0.029239766081871343,0.9707602339181286
MDPE,OADNet_text,3.0,0.5,True,0.25,0.08333333333333333,0.5953947368421053,0.5060307017543859,0.10818713450292397,0.8918128654970761
MDPE,OADNet_text,3.0,0.6,True,0.2,0.06666666666666667,0.6710526315789473,0.5054824561403509,0.09941520467836257,0.9005847953216374
MDPE,OADNet_text,3.0,0.7,True,0.15,0.049999999999999996,0.7247807017543859,0.5005482456140351,0.08771929824561403,0.9122807017543859
MDPE,OADNet_text,3.0,0.8,True,0.1,0.03333333333333333,0.7730263157894737,0.4961622807017544,0.07894736842105263,0.9210526315789473
MDPE,OADNet_text,3.0,0.5,True,0.25,0.08333333333333333,0.5021929824561403,0.5032894736842105,0.1111111111111111,0.8888888888888888
MDPE,OADNet_text,3.0,0.6,True,0.2,0.06666666666666667,0.5668859649122807,0.49725877192982454,0.1023391812865497,0.8976608187134503
MDPE,OADNet_text,3.0,0.7,True,0.15,0.049999999999999996,0.6480263157894737,0.4917763157894737,0.08187134502923976,0.9181286549707602
MDPE,OADNet_text,3.0,0.8,True,0.075,0.024999999999999998,0.8146929824561403,0.4819078947368421,0.03508771929824561,0.9649122807017544
MDPE,OADNet_text,3.0,0.5,True,0.25,0.08333333333333333,0.5427631578947368,0.49506578947368424,0.0847953216374269,0.9152046783625731
MDPE,OADNet_text,3.0,0.6,True,0.25,0.08333333333333333,0.5427631578947368,0.49506578947368424,0.0847953216374269,0.9152046783625731
MDPE,OADNet_text,3.0,0.7,True,0.25,0.08333333333333333,0.5427631578947368,0.49506578947368424,0.0847953216374269,0.9152046783625731
MDPE,OADNet_text,3.0,0.8,True,0.1,0.03333333333333333,0.7730263157894737,0.4862938596491228,0.03508771929824561,0.9649122807017544
MDPE,OADNet_text,3.0,0.5,True,0.25,0.08333333333333333,0.4791666666666667,0.4917763157894737,0.06140350877192982,0.9385964912280702
MDPE,OADNet_text,3.0,0.6,True,0.2,0.06666666666666667,0.5493421052631579,0.47752192982456143,0.04678362573099415,0.9532163742690059
MDPE,OADNet_text,3.0,0.7,True,0.15,0.049999999999999996,0.6633771929824561,0.45997807017543857,0.008771929824561403,0.9912280701754386
MDPE,OADNet_text,3.0,0.8,True,0.15,0.049999999999999996,0.6633771929824561,0.45997807017543857,0.008771929824561403,0.9912280701754386
MDPE,OADNet_text,3.0,0.5,True,0.25,0.08333333333333333,0.45285087719298245,0.49725877192982454,0.0847953216374269,0.9152046783625731
MDPE,OADNet_text,3.0,0.6,True,0.2,0.06666666666666667,0.5427631578947368,0.4731359649122807,0.04678362573099415,0.9532163742690059
MDPE,OADNet_text,3.0,0.7,True,0.2,0.06666666666666667,0.5427631578947368,0.4731359649122807,0.04678362573099415,0.9532163742690059
MDPE,OADNet_text,3.0,0.8,True,0.2,0.06666666666666667,0.5427631578947368,0.4731359649122807,0.04678362573099415,0.9532163742690059
MDPE,OADNet_text,3.0,0.5,True,0.25,0.08333333333333333,0.5,0.47039473684210525,0.03508771929824561,0.9649122807017544
MDPE,OADNet_text,3.0,0.6,True,0.25,0.08333333333333333,0.5,0.47039473684210525,0.03508771929824561,0.9649122807017544
MDPE,OADNet_text,3.0,0.7,True,0.15,0.049999999999999996,0.6403508771929824,0.4725877192982456,0.014619883040935672,0.9853801169590644
MDPE,OADNet_text,3.0,0.8,True,0.075,0.024999999999999998,0.7774122807017544,0.46765350877192985,0.005847953216374269,0.9941520467836257
MDPE,OADNet_text,3.0,0.5,True,0.25,0.08333333333333333,0.42543859649122806,0.5405701754385965,0.12280701754385964,0.8771929824561403
MDPE,OADNet_text,3.0,0.6,True,0.2,0.06666666666666667,0.5405701754385965,0.512609649122807,0.09649122807017543,0.9035087719298246
MDPE,OADNet_text,3.0,0.7,True,0.15,0.049999999999999996,0.6052631578947368,0.5076754385964912,0.07894736842105263,0.9210526315789473
MDPE,OADNet_text,3.0,0.8,True,0.075,0.024999999999999998,0.7554824561403509,0.4862938596491228,0.049707602339181284,0.9502923976608187
MDPE,OADNet_text,3.0,0.5,True,0.3,0.09999999999999999,0.34210526315789475,0.5657894736842105,0.1871345029239766,0.8128654970760234
MDPE,OADNet_text,3.0,0.6,True,0.2,0.06666666666666667,0.5197368421052632,0.4956140350877193,0.09064327485380116,0.9093567251461988
MDPE,OADNet_text,3.0,0.7,True,0.15,0.049999999999999996,0.6030701754385965,0.49122807017543857,0.08187134502923976,0.9181286549707602
MDPE,OADNet_text,3.0,0.8,True,0.075,0.024999999999999998,0.7576754385964912,0.4720394736842105,0.049707602339181284,0.9502923976608187
MDPE,OADNet_text,3.0,0.5,True,0.3,0.09999999999999999,0.4689507494646681,0.5107066381156317,0.08262108262108261,0.9173789173789174
MDPE,OADNet_text,3.0,0.6,True,0.2,0.06666666666666667,0.582441113490364,0.49571734475374735,0.06552706552706553,0.9344729344729344
MDPE,OADNet_text,3.0,0.7,True,0.15,0.049999999999999996,0.6541755888650964,0.49089935760171305,0.05982905982905983,0.9401709401709402
MDPE,OADNet_text,3.0,0.8,True,0.075,0.024999999999999998,0.7901498929336188,0.4925053533190578,0.039886039886039885,0.9601139601139601
MDPE,OADNet_text,3.0,0.5,True,0.3,0.09999999999999999,0.47644539614561027,0.5091006423982869,0.07407407407407407,0.9259259259259259
MDPE,OADNet_text,3.0,0.6,True,0.2,0.06666666666666667,0.5738758029978587,0.4989293361884368,0.06267806267806268,0.9373219373219374
MDPE,OADNet_text,3.0,0.7,True,0.15,0.049999999999999996,0.6563169164882227,0.4919700214132762,0.05698005698005698,0.9430199430199431
MDPE,OADNet_text,3.0,0.8,True,0.075,0.024999999999999998,0.778372591006424,0.48982869379014987,0.045584045584045586,0.9544159544159544
MDPE,OADNet_text,3.0,0.5,True,0.25,0.08333333333333333,0.556745182012848,0.5246252676659529,0.10541310541310542,0.8945868945868946
MDPE,OADNet_text,3.0,0.6,True,0.2,0.06666666666666667,0.6145610278372591,0.5074946466809421,0.08262108262108261,0.9173789173789174
MDPE,OADNet_text,3.0,0.7,True,0.15,0.049999999999999996,0.6788008565310493,0.5010706638115632,0.06837606837606838,0.9316239316239316
MDPE,OADNet_text,3.0,0.8,True,0.075,0.024999999999999998,0.8008565310492506,0.487152034261242,0.045584045584045586,0.9544159544159544
MDPE,OADNet_text,3.0,0.5,True,0.3,0.09999999999999999,0.4400428265524625,0.5240899357601713,0.1111111111111111,0.8888888888888888
MDPE,OADNet_text,3.0,0.6,True,0.2,0.06666666666666667,0.5792291220556746,0.4930406852248394,0.07122507122507123,0.9287749287749287
MDPE,OADNet_text,3.0,0.7,True,0.15,0.049999999999999996,0.6777301927194861,0.48447537473233404,0.06267806267806268,0.9373219373219374
MDPE,OADNet_text,3.0,0.8,True,0.075,0.024999999999999998,0.7965738758029979,0.47002141327623126,0.037037037037037035,0.9629629629629629
MDPE,OADNet_text,3.0,0.5,True,0.3,0.09999999999999999,0.4197002141327623,0.5214132762312634,0.1168091168091168,0.8831908831908832
MDPE,OADNet_text,3.0,0.6,True,0.2,0.06666666666666667,0.632762312633833,0.4994646680942184,0.07122507122507123,0.9287749287749287
MDPE,OADNet_text,3.0,0.7,True,0.15,0.049999999999999996,0.7119914346895075,0.5048179871520343,0.06552706552706553,0.9344729344729344
MDPE,OADNet_text,3.0,0.8,True,0.15,0.049999999999999996,0.7119914346895075,0.5048179871520343,0.06552706552706553,0.9344729344729344
MDPE,OADNet_text,3.0,0.5,True,0.3,0.09999999999999999,0.4155701754385965,0.4961622807017544,0.06725146198830409,0.9327485380116959
MDPE,OADNet_text,3.0,0.6,True,0.25,0.08333333333333333,0.4550438596491228,0.4906798245614035,0.06725146198830409,0.9327485380116959
MDPE,OADNet_text,3.0,0.7,True,0.15,0.049999999999999996,0.6271929824561403,0.4824561403508772,0.05263157894736842,0.9473684210526315
MDPE,OADNet_text,3.0,0.8,True,0.1,0.03333333333333333,0.7247807017543859,0.46655701754385964,0.03216374269005848,0.9678362573099415
MDPE,OADNet_text,3.0,0.5,True,0.3,0.09999999999999999,0.38377192982456143,0.5043859649122807,0.09649122807017543,0.9035087719298246
MDPE,OADNet_text,3.0,0.6,True,0.25,0.08333333333333333,0.47039473684210525,0.48519736842105265,0.07017543859649122,0.9298245614035088
MDPE,OADNet_text,3.0,0.7,True,0.15,0.049999999999999996,0.6217105263157895,0.47423245614035087,0.043859649122807015,0.956140350877193
MDPE,OADNet_text,3.0,0.8,True,0.1,0.03333333333333333,0.6973684210526315,0.46271929824561403,0.023391812865497075,0.9766081871345029
