source,fold,seed,r,B,arm,feasible,alpha_truth,alpha_lie,candidate_a,alpha_bar_raw,alpha_bar_snapped,snap_error,sel_reject_rate,sel_cost,sel_feasible,degenerate,q_truth_final,q_lie_final,n_test,n_truth,n_lie,n_reject,n_fp,n_fn,reject_rate,expected_cost,fp_per_sample,fn_per_sample,rej_truth_rate,rej_lie_rate,mean_set_size,cost_decomp_residual,budget_violation
SEUMLD_OADNet_text,0,42,10.0,0.6,uni,1,0.2,0.2,0.2,,,,0.5821428571428572,1.0517857142857143,1,0,0.37399014830589294,0.7772998511791229,653,431,222,281,65,60,0.43032159264931086,1.2335375191424196,0.0995405819295559,0.09188361408882083,0.4245939675174014,0.44144144144144143,1.430321592649311,0.0,0
SEUMLD_OADNet_text,0,42,10.0,0.7,cs,0,0.3,0.03,0.3,,,,0.7821428571428571,0.5089285714285714,0,0,0.37399014830589294,0.8943343088030815,653,431,222,429,65,16,0.6569678407350689,0.6730474732006125,0.0995405819295559,0.02450229709035222,0.665893271461717,0.6396396396396397,1.656967840735069,0.0,0
SEUMLD_OADNet_text,0,42,10.0,0.7,uni,1,0.1,0.1,0.1,,,,0.6928571428571428,0.7142857142857143,1,0,0.5423179864883423,0.8550840467214584,653,431,222,452,27,34,0.6921898928024502,0.9081163859111792,0.04134762633996937,0.05206738131699847,0.691415313225058,0.6936936936936937,1.6921898928024501,0.0,0
SEUMLD_OADNet_text,0,42,10.0,0.8,cs,1,0.3,0.03,0.3,,,,0.7821428571428571,0.5089285714285714,1,0,0.37399014830589294,0.8943343088030815,653,431,222,429,65,16,0.6569678407350689,0.6730474732006125,0.0995405819295559,0.02450229709035222,0.665893271461717,0.6396396396396397,1.656967840735069,0.0,0
SEUMLD_OADNet_text,0,42,10.0,0.8,uni,1,0.075,0.075,0.075,,,,0.7357142857142858,0.625,1,0,0.5948593020439148,0.8603415191173553,653,431,222,469,19,32,0.7182235834609495,0.8782542113323124,0.02909647779479326,0.04900459418070444,0.7099767981438515,0.7342342342342343,1.7182235834609494,0.0,0
SEUMLD_OADNet_text,0,123,3.0,0.6,cs,0,0.3,0.09999999999999999,0.3,,,,0.65,0.4714285714285714,0,0,0.3932753801345825,0.8526470065116882,653,431,222,328,67,47,0.5022970903522205,0.5696784073506891,0.10260336906584992,0.07197549770290965,0.5150812064965197,0.4774774774774775,1.5022970903522206,0.0,0
SEUMLD_OADNet_text,0,123,3.0,0.6,uni,1,0.15,0.15,0.15,,,,0.5821428571428572,0.49107142857142855,1,0,0.5212686657905579,0.808743417263031,653,431,222,337,46,54,0.5160796324655437,0.5765696784073507,0.07044410413476264,0.08269525267993874,0.4965197215777262,0.5540540540540541,1.5160796324655437,0.0,0
SEUMLD_OADNet_text,0,123,3.0,0.6,free2d,1,0.075,0.15,,,,,0.6,0.4928571428571429,1,0,0.7153888940811157,0.808743417263031,653,431,222,383,20,54,0.5865237366003063,0.5719754977029097,0.030627871362940276,0.08269525267993874,0.5568445475638051,0.6441441441441441,1.5865237366003062,0.0,0
SEUMLD_OADNet_text,0,123,3.0,0.6,match,1,0.25,0.25,0.3,0.2257142857142857,0.25,0.0242857142857143,0.4928571428571429,0.5642857142857143,1,0,0.3932753801345825,0.7660157680511475,653,431,222,206,67,83,0.31546707503828486,0.6416539050535988,0.10260336906584992,0.12710566615620214,0.31554524361948955,0.3153153153153153,1.3154670750382849,0.0,0
SEUMLD_OADNet_text,0,123,3.0,0.7,cs,1,0.3,0.09999999999999999,0.3,,,,0.65,0.4714285714285714,1,0,0.3932753801345825,0.8526470065116882,653,431,222,328,67,47,0.5022970903522205,0.5696784073506891,0.10260336906584992,0.07197549770290965,0.5150812064965197,0.4774774774774775,1.5022970903522206,0.0,0
SEUMLD_OADNet_text,0,123,3.0,0.7,uni,1,0.1,0.1,0.1,,,,0.65,0.4714285714285714,1,0,0.6388286352157593,0.8526470065116882,653,431,222,408,23,47,0.6248085758039816,0.5635528330781011,0.03522205206738132,0.07197549770290965,0.617169373549884,0.6396396396396397,1.6248085758039816,0.0,0
SEUMLD_OADNet_text,0,123,3.0,0.7,free2d,1,0.075,0.1,,,,,0.6678571428571428,0.4732142857142857,1,0,0.7153888940811157,0.8526470065116882,653,431,222,419,20,47,0.6416539050535988,0.5673813169984686,0.030627871362940276,0.07197549770290965,0.6241299303944315,0.6756756756756757,1.6416539050535988,0.0,0
SEUMLD_OADNet_text,0,123,3.0,0.7,match,1,0.25,0.25,0.3,0.2257142857142857,0.25,0.0242857142857143,0.4928571428571429,0.5642857142857143,1,0,0.3932753801345825,0.7660157680511475,653,431,222,206,67,83,0.31546707503828486,0.6416539050535988,0.10260336906584992,0.12710566615620214,0.31554524361948955,0.3153153153153153,1.3154670750382849,0.0,0
SEUMLD_OADNet_text,0,123,3.0,0.8,cs,1,0.075,0.024999999999999998,0.075,,,,0.7964285714285714,0.4517857142857143,1,0,0.7153888940811157,0.968048881739378,653,431,222,597,20,1,0.9142419601837672,0.49234303215926495,0.030627871362940276,0.0015313935681470138,0.9303944315545244,0.8828828828828829,1.9142419601837672,0.0,1
SEUMLD_OADNet_text,0,123,3.0,0.8,uni,1,0.075,0.075,0.075,,,,0.7428571428571429,0.4785714285714286,1,0,0.7153888940811157,0.87936632335186,653,431,222,442,20,43,0.6768759571209801,0.5666156202143952,0.030627871362940276,0.06584992343032159,0.6682134570765661,0.6936936936936937,1.6768759571209801,0.0,0
SEUMLD_OADNet_text,0,123,3.0,0.8,free2d,1,0.075,0.05,,,,,0.7857142857142857,0.4785714285714286,1,0,0.7153888940811157,0.9102079346776009,653,431,222,479,20,26,0.7335375191424196,0.5168453292496171,0.030627871362940276,0.039816232771822356,0.7146171693735499,0.7702702702702703,1.7335375191424196,0.0,0
SEUMLD_OADNet_text,0,123,3.0,0.8,match,0,0.05,0.05,0.05,0.03761904761904762,0.05,0.012380952380952381,0.8285714285714286,0.48214285714285715,0,0,0.8822609186172485,0.9102079346776009,653,431,222,517,4,26,0.7917304747320061,0.5214395099540582,0.006125574272588055,0.039816232771822356,0.7517401392111369,0.8693693693693694,1.7917304747320062,0.0,0
SEUMLD_OADNet_text,0,123,2.0,0.6,cs,1,0.3,0.15,0.3,,,,0.5821428571428572,0.44107142857142856,1,0,0.3932753801345825,0.808743417263031,653,431,222,292,67,54,0.44716692189892804,0.49157733537519144,0.10260336906584992,0.08269525267993874,0.44779582366589327,0.44594594594594594,1.447166921898928,0.0,0
SEUMLD_OADNet_text,0,123,2.0,0.6,uni,1,0.15,0.15,0.15,,,,0.5821428571428572,0.44107142857142856,1,0,0.5212686657905579,0.808743417263031,653,431,222,337,46,54,0.5160796324655437,0.49387442572741197,0.07044410413476264,0.08269525267993874,0.4965197215777262,0.5540540540540541,1.5160796324655437,0.0,0
SEUMLD_OADNet_text,0,123,2.0,0.7,cs,1,0.2,0.1,0.2,,,,0.65,0.4392857142857143,1,0,0.3932753801345825,0.8526470065116882,653,431,222,328,67,47,0.5022970903522205,0.49770290964777947,0.10260336906584992,0.07197549770290965,0.5150812064965197,0.4774774774774775,1.5022970903522206,0.0,0
SEUMLD_OADNet_text,0,123,2.0,0.7,uni,1,0.1,0.1,0.1,,,,0.65,0.4392857142857143,1,0,0.6388286352157593,0.8526470065116882,653,431,222,408,23,47,0.6248085758039816,0.49157733537519144,0.03522205206738132,0.07197549770290965,0.617169373549884,0.6396396396396397,1.6248085758039816,0.0,0
SEUMLD_OADNet_text,0,123,2.0,0.8,cs,1,0.075,0.0375,0.075,,,,0.7928571428571428,0.45357142857142857,1,0,0.7153888940811157,0.9372918680310249,653,431,222,530,20,14,0.8116385911179173,0.4793261868300153,0.030627871362940276,0.021439509954058193,0.8051044083526682,0.8243243243243243,1.8116385911179174,0.0,1
SEUMLD_OADNet_text,0,123,2.0,0.8,uni,1,0.075,0.075,0.075,,,,0.7428571428571429,0.45714285714285713,1,0,0.7153888940811157,0.87936632335186,653,431,222,442,20,43,0.6768759571209801,0.5007656967840735,0.030627871362940276,0.06584992343032159,0.6682134570765661,0.6936936936936937,1.6768759571209801,0.0,0
