dataset,config,fold,seed,r,B,feasible,selected_alpha_total,selected_alpha_lie,test_q_truth,test_q_lie,a,alpha_truth,alpha_lie,sel_reject,sel_fn,sel_fp,sel_expected_cost,sel_q_truth,sel_q_lie,selected
SEUMLD,OADNet_text,2,7,3.0,0.6,True,0.15,0.049999999999999996,0.4250471293926239,0.9631327427923679,0.1,0.1,0.03333333333333333,0.6513761467889908,0.020833333333333332,0.09523809523809523,0.41131498470948014,0.36107197403907776,0.958097156137228,0
SEUMLD,OADNet_text,2,7,3.0,0.6,True,0.15,0.049999999999999996,0.4250471293926239,0.9631327427923679,0.15,0.15,0.049999999999999996,0.5779816513761468,0.03125,0.14285714285714285,0.41743119266055045,0.28256869316101074,0.9532340727746487,1
SEUMLD,OADNet_text,2,7,3.0,0.6,True,0.15,0.049999999999999996,0.4250471293926239,0.9631327427923679,0.2,0.2,0.06666666666666667,0.5657492354740061,0.052083333333333336,0.1471861471861472,0.4327217125382263,0.2803613543510437,0.9489061236381531,0
SEUMLD,OADNet_text,2,7,3.0,0.6,True,0.15,0.049999999999999996,0.4250471293926239,0.9631327427923679,0.25,0.25,0.08333333333333333,0.5382262996941896,0.07291666666666667,0.1471861471861472,0.43730886850152906,0.2803613543510437,0.9449528828263283,0
SEUMLD,OADNet_text,2,7,3.0,0.6,True,0.15,0.049999999999999996,0.4250471293926239,0.9631327427923679,0.3,0.3,0.09999999999999999,0.4954128440366973,0.08333333333333333,0.1471861471861472,0.42507645259938837,0.2803613543510437,0.9149277731776237,0
SEUMLD,OADNet_text,2,7,3.0,0.7,True,0.075,0.024999999999999998,0.7144522666931152,0.9656565524637699,0.05,0.05,0.016666666666666666,0.8593272171253823,0.0,0.04329004329004329,0.4602446483180428,0.5139805674552917,0.9717032872140408,0
SEUMLD,OADNet_text,2,7,3.0,0.7,True,0.075,0.024999999999999998,0.7144522666931152,0.9656565524637699,0.075,0.075,0.024999999999999998,0.6972477064220184,0.010416666666666666,0.06926406926406926,0.40672782874617736,0.44833436608314514,0.9599479921162128,1
SEUMLD,OADNet_text,2,7,3.0,0.7,True,0.075,0.024999999999999998,0.7144522666931152,0.9656565524637699,0.1,0.1,0.03333333333333333,0.6513761467889908,0.020833333333333332,0.09523809523809523,0.41131498470948014,0.36107197403907776,0.958097156137228,0
SEUMLD,OADNet_text,2,7,3.0,0.7,True,0.075,0.024999999999999998,0.7144522666931152,0.9656565524637699,0.15,0.15,0.049999999999999996,0.5779816513761468,0.03125,0.14285714285714285,0.41743119266055045,0.28256869316101074,0.9532340727746487,0
SEUMLD,OADNet_text,2,7,3.0,0.7,True,0.075,0.024999999999999998,0.7144522666931152,0.9656565524637699,0.2,0.2,0.06666666666666667,0.5657492354740061,0.052083333333333336,0.1471861471861472,0.4327217125382263,0.2803613543510437,0.9489061236381531,0
SEUMLD,OADNet_text,2,7,3.0,0.7,True,0.075,0.024999999999999998,0.7144522666931152,0.9656565524637699,0.25,0.25,0.08333333333333333,0.5382262996941896,0.07291666666666667,0.1471861471861472,0.43730886850152906,0.2803613543510437,0.9449528828263283,0
SEUMLD,OADNet_text,2,7,3.0,0.7,True,0.075,0.024999999999999998,0.7144522666931152,0.9656565524637699,0.3,0.3,0.09999999999999999,0.4954128440366973,0.08333333333333333,0.1471861471861472,0.42507645259938837,0.2803613543510437,0.9149277731776237,0
SEUMLD,OADNet_text,2,7,3.0,0.8,True,0.075,0.024999999999999998,0.7144522666931152,0.9656565524637699,0.05,0.05,0.016666666666666666,0.8593272171253823,0.0,0.04329004329004329,0.4602446483180428,0.5139805674552917,0.9717032872140408,0
SEUMLD,OADNet_text,2,7,3.0,0.8,True,0.075,0.024999999999999998,0.7144522666931152,0.9656565524637699,0.075,0.075,0.024999999999999998,0.6972477064220184,0.010416666666666666,0.06926406926406926,0.40672782874617736,0.44833436608314514,0.9599479921162128,1
SEUMLD,OADNet_text,2,7,3.0,0.8,True,0.075,0.024999999999999998,0.7144522666931152,0.9656565524637699,0.1,0.1,0.03333333333333333,0.6513761467889908,0.020833333333333332,0.09523809523809523,0.41131498470948014,0.36107197403907776,0.958097156137228,0
SEUMLD,OADNet_text,2,7,3.0,0.8,True,0.075,0.024999999999999998,0.7144522666931152,0.9656565524637699,0.15,0.15,0.049999999999999996,0.5779816513761468,0.03125,0.14285714285714285,0.41743119266055045,0.28256869316101074,0.9532340727746487,0
SEUMLD,OADNet_text,2,7,3.0,0.8,True,0.075,0.024999999999999998,0.7144522666931152,0.9656565524637699,0.2,0.2,0.06666666666666667,0.5657492354740061,0.052083333333333336,0.1471861471861472,0.4327217125382263,0.2803613543510437,0.9489061236381531,0
SEUMLD,OADNet_text,2,7,3.0,0.8,True,0.075,0.024999999999999998,0.7144522666931152,0.9656565524637699,0.25,0.25,0.08333333333333333,0.5382262996941896,0.07291666666666667,0.1471861471861472,0.43730886850152906,0.2803613543510437,0.9449528828263283,0
SEUMLD,OADNet_text,2,7,3.0,0.8,True,0.075,0.024999999999999998,0.7144522666931152,0.9656565524637699,0.3,0.3,0.09999999999999999,0.4954128440366973,0.08333333333333333,0.1471861471861472,0.42507645259938837,0.2803613543510437,0.9149277731776237,0
SEUMLD,OADNet_text,2,42,3.0,0.5,True,0.25,0.08333333333333333,0.25520169734954834,0.9541473910212517,0.05,0.05,0.016666666666666666,0.8501529051987767,0.0,0.04329004329004329,0.45565749235474007,0.47395798563957214,0.9703458789736032,0
SEUMLD,OADNet_text,2,42,3.0,0.5,True,0.25,0.08333333333333333,0.25520169734954834,0.9541473910212517,0.075,0.075,0.024999999999999998,0.7247706422018348,0.010416666666666666,0.06926406926406926,0.42048929663608564,0.3835190534591675,0.9632549360394478,0
SEUMLD,OADNet_text,2,42,3.0,0.5,True,0.25,0.08333333333333333,0.25520169734954834,0.9541473910212517,0.1,0.1,0.03333333333333333,0.6697247706422018,0.020833333333333332,0.09523809523809523,0.42048929663608564,0.32826337218284607,0.9601682759821415,0
SEUMLD,OADNet_text,2,42,3.0,0.5,True,0.25,0.08333333333333333,0.25520169734954834,0.9541473910212517,0.15,0.15,0.049999999999999996,0.5749235474006116,0.03125,0.13852813852813853,0.41284403669724773,0.25520169734954834,0.9552405998110771,0
SEUMLD,OADNet_text,2,42,3.0,0.5,True,0.25,0.08333333333333333,0.25520169734954834,0.9541473910212517,0.2,0.2,0.06666666666666667,0.5565749235474006,0.052083333333333336,0.13852813852813853,0.42201834862385323,0.25520169734954834,0.9518316276371479,0
SEUMLD,OADNet_text,2,42,3.0,0.5,True,0.25,0.08333333333333333,0.25520169734954834,0.9541473910212517,0.25,0.25,0.08333333333333333,0.45565749235474007,0.07291666666666667,0.22943722943722944,0.4541284403669725,0.2159142792224884,0.9427924193441868,1
SEUMLD,OADNet_text,2,42,3.0,0.5,True,0.25,0.08333333333333333,0.25520169734954834,0.9541473910212517,0.3,0.3,0.09999999999999999,0.4434250764525994,0.08333333333333333,0.22943722943722944,0.45718654434250766,0.2159142792224884,0.9323953986167908,0
SEUMLD,OADNet_text,2,42,3.0,0.6,True,0.15,0.049999999999999996,0.37550437450408936,0.9596821144223213,0.05,0.05,0.016666666666666666,0.8501529051987767,0.0,0.04329004329004329,0.45565749235474007,0.47395798563957214,0.9703458789736032,0
SEUMLD,OADNet_text,2,42,3.0,0.6,True,0.15,0.049999999999999996,0.37550437450408936,0.9596821144223213,0.075,0.075,0.024999999999999998,0.7247706422018348,0.010416666666666666,0.06926406926406926,0.42048929663608564,0.3835190534591675,0.9632549360394478,0
SEUMLD,OADNet_text,2,42,3.0,0.6,True,0.15,0.049999999999999996,0.37550437450408936,0.9596821144223213,0.1,0.1,0.03333333333333333,0.6697247706422018,0.020833333333333332,0.09523809523809523,0.42048929663608564,0.32826337218284607,0.9601682759821415,0
SEUMLD,OADNet_text,2,42,3.0,0.6,True,0.15,0.049999999999999996,0.37550437450408936,0.9596821144223213,0.15,0.15,0.049999999999999996,0.5749235474006116,0.03125,0.13852813852813853,0.41284403669724773,0.25520169734954834,0.9552405998110771,1
SEUMLD,OADNet_text,2,42,3.0,0.6,True,0.15,0.049999999999999996,0.37550437450408936,0.9596821144223213,0.2,0.2,0.06666666666666667,0.5565749235474006,0.052083333333333336,0.13852813852813853,0.42201834862385323,0.25520169734954834,0.9518316276371479,0
SEUMLD,OADNet_text,2,42,3.0,0.6,True,0.15,0.049999999999999996,0.37550437450408936,0.9596821144223213,0.25,0.25,0.08333333333333333,0.45565749235474007,0.07291666666666667,0.22943722943722944,0.4541284403669725,0.2159142792224884,0.9427924193441868,0
SEUMLD,OADNet_text,2,42,3.0,0.6,True,0.15,0.049999999999999996,0.37550437450408936,0.9596821144223213,0.3,0.3,0.09999999999999999,0.4434250764525994,0.08333333333333333,0.22943722943722944,0.45718654434250766,0.2159142792224884,0.9323953986167908,0
SEUMLD,OADNet_text,2,42,3.0,0.7,True,0.15,0.049999999999999996,0.37550437450408936,0.9596821144223213,0.05,0.05,0.016666666666666666,0.8501529051987767,0.0,0.04329004329004329,0.45565749235474007,0.47395798563957214,0.9703458789736032,0
SEUMLD,OADNet_text,2,42,3.0,0.7,True,0.15,0.049999999999999996,0.37550437450408936,0.9596821144223213,0.075,0.075,0.024999999999999998,0.7247706422018348,0.010416666666666666,0.06926406926406926,0.42048929663608564,0.3835190534591675,0.9632549360394478,0
SEUMLD,OADNet_text,2,42,3.0,0.7,True,0.15,0.049999999999999996,0.37550437450408936,0.9596821144223213,0.1,0.1,0.03333333333333333,0.6697247706422018,0.020833333333333332,0.09523809523809523,0.42048929663608564,0.32826337218284607,0.9601682759821415,0
SEUMLD,OADNet_text,2,42,3.0,0.7,True,0.15,0.049999999999999996,0.37550437450408936,0.9596821144223213,0.15,0.15,0.049999999999999996,0.5749235474006116,0.03125,0.13852813852813853,0.41284403669724773,0.25520169734954834,0.9552405998110771,1
SEUMLD,OADNet_text,2,42,3.0,0.7,True,0.15,0.049999999999999996,0.37550437450408936,0.9596821144223213,0.2,0.2,0.06666666666666667,0.5565749235474006,0.052083333333333336,0.13852813852813853,0.42201834862385323,0.25520169734954834,0.9518316276371479,0
SEUMLD,OADNet_text,2,42,3.0,0.7,True,0.15,0.049999999999999996,0.37550437450408936,0.9596821144223213,0.25,0.25,0.08333333333333333,0.45565749235474007,0.07291666666666667,0.22943722943722944,0.4541284403669725,0.2159142792224884,0.9427924193441868,0
SEUMLD,OADNet_text,2,42,3.0,0.7,True,0.15,0.049999999999999996,0.37550437450408936,0.9596821144223213,0.3,0.3,0.09999999999999999,0.4434250764525994,0.08333333333333333,0.22943722943722944,0.45718654434250766,0.2159142792224884,0.9323953986167908,0
SEUMLD,OADNet_text,2,42,3.0,0.8,True,0.15,0.049999999999999996,0.37550437450408936,0.9596821144223213,0.05,0.05,0.016666666666666666,0.8501529051987767,0.0,0.04329004329004329,0.45565749235474007,0.47395798563957214,0.9703458789736032,0
SEUMLD,OADNet_text,2,42,3.0,0.8,True,0.15,0.049999999999999996,0.37550437450408936,0.9596821144223213,0.075,0.075,0.024999999999999998,0.7247706422018348,0.010416666666666666,0.06926406926406926,0.42048929663608564,0.3835190534591675,0.9632549360394478,0
SEUMLD,OADNet_text,2,42,3.0,0.8,True,0.15,0.049999999999999996,0.37550437450408936,0.9596821144223213,0.1,0.1,0.03333333333333333,0.6697247706422018,0.020833333333333332,0.09523809523809523,0.42048929663608564,0.32826337218284607,0.9601682759821415,0
SEUMLD,OADNet_text,2,42,3.0,0.8,True,0.15,0.049999999999999996,0.37550437450408936,0.9596821144223213,0.15,0.15,0.049999999999999996,0.5749235474006116,0.03125,0.13852813852813853,0.41284403669724773,0.25520169734954834,0.9552405998110771,1
SEUMLD,OADNet_text,2,42,3.0,0.8,True,0.15,0.049999999999999996,0.37550437450408936,0.9596821144223213,0.2,0.2,0.06666666666666667,0.5565749235474006,0.052083333333333336,0.13852813852813853,0.42201834862385323,0.25520169734954834,0.9518316276371479,0
SEUMLD,OADNet_text,2,42,3.0,0.8,True,0.15,0.049999999999999996,0.37550437450408936,0.9596821144223213,0.25,0.25,0.08333333333333333,0.45565749235474007,0.07291666666666667,0.22943722943722944,0.4541284403669725,0.2159142792224884,0.9427924193441868,0
SEUMLD,OADNet_text,2,42,3.0,0.8,True,0.15,0.049999999999999996,0.37550437450408936,0.9596821144223213,0.3,0.3,0.09999999999999999,0.4434250764525994,0.08333333333333333,0.22943722943722944,0.45718654434250766,0.2159142792224884,0.9323953986167908,0
SEUMLD,OADNet_text,2,123,3.0,0.5,True,0.25,0.08333333333333333,0.35499846935272217,0.9342541620135307,0.05,0.05,0.016666666666666666,0.8532110091743119,0.0,0.04329004329004329,0.45718654434250766,0.5376893877983093,0.9489617981016636,0
SEUMLD,OADNet_text,2,123,3.0,0.5,True,0.25,0.08333333333333333,0.35499846935272217,0.9342541620135307,0.075,0.075,0.024999999999999998,0.8073394495412844,0.010416666666666666,0.06060606060606061,0.45565749235474007,0.4727139174938202,0.9476666748523712,0
SEUMLD,OADNet_text,2,123,3.0,0.5,True,0.25,0.08333333333333333,0.35499846935272217,0.9342541620135307,0.1,0.1,0.03333333333333333,0.7370030581039755,0.020833333333333332,0.09523809523809523,0.4541284403669725,0.4389611482620239,0.9432861283421516,0
SEUMLD,OADNet_text,2,123,3.0,0.5,True,0.25,0.08333333333333333,0.35499846935272217,0.9342541620135307,0.15,0.15,0.049999999999999996,0.6422018348623854,0.03125,0.13852813852813853,0.44648318042813456,0.35499846935272217,0.9384300671517849,0
SEUMLD,OADNet_text,2,123,3.0,0.5,True,0.25,0.08333333333333333,0.35499846935272217,0.9342541620135307,0.2,0.2,0.06666666666666667,0.5565749235474006,0.052083333333333336,0.13852813852813853,0.42201834862385323,0.35499846935272217,0.9142546877264977,0
SEUMLD,OADNet_text,2,123,3.0,0.5,True,0.25,0.08333333333333333,0.35499846935272217,0.9342541620135307,0.25,0.25,0.08333333333333333,0.43730886850152906,0.07291666666666667,0.24675324675324675,0.45718654434250766,0.2953733801841736,0.8988605365157127,1
SEUMLD,OADNet_text,2,123,3.0,0.5,True,0.25,0.08333333333333333,0.35499846935272217,0.9342541620135307,0.3,0.3,0.09999999999999999,0.4036697247706422,0.08333333333333333,0.2813852813852814,0.4740061162079511,0.26987987756729126,0.8977585732936859,0
SEUMLD,OADNet_text,2,123,3.0,0.6,True,0.2,0.06666666666666667,0.3730827867984772,0.9438976645469666,0.05,0.05,0.016666666666666666,0.8532110091743119,0.0,0.04329004329004329,0.45718654434250766,0.5376893877983093,0.9489617981016636,0
SEUMLD,OADNet_text,2,123,3.0,0.6,True,0.2,0.06666666666666667,0.3730827867984772,0.9438976645469666,0.075,0.075,0.024999999999999998,0.8073394495412844,0.010416666666666666,0.06060606060606061,0.45565749235474007,0.4727139174938202,0.9476666748523712,0
SEUMLD,OADNet_text,2,123,3.0,0.6,True,0.2,0.06666666666666667,0.3730827867984772,0.9438976645469666,0.1,0.1,0.03333333333333333,0.7370030581039755,0.020833333333333332,0.09523809523809523,0.4541284403669725,0.4389611482620239,0.9432861283421516,0
SEUMLD,OADNet_text,2,123,3.0,0.6,True,0.2,0.06666666666666667,0.3730827867984772,0.9438976645469666,0.15,0.15,0.049999999999999996,0.6422018348623854,0.03125,0.13852813852813853,0.44648318042813456,0.35499846935272217,0.9384300671517849,0
SEUMLD,OADNet_text,2,123,3.0,0.6,True,0.2,0.06666666666666667,0.3730827867984772,0.9438976645469666,0.2,0.2,0.06666666666666667,0.5565749235474006,0.052083333333333336,0.13852813852813853,0.42201834862385323,0.35499846935272217,0.9142546877264977,1
SEUMLD,OADNet_text,2,123,3.0,0.6,True,0.2,0.06666666666666667,0.3730827867984772,0.9438976645469666,0.25,0.25,0.08333333333333333,0.43730886850152906,0.07291666666666667,0.24675324675324675,0.45718654434250766,0.2953733801841736,0.8988605365157127,0
SEUMLD,OADNet_text,2,123,3.0,0.6,True,0.2,0.06666666666666667,0.3730827867984772,0.9438976645469666,0.3,0.3,0.09999999999999999,0.4036697247706422,0.08333333333333333,0.2813852813852814,0.4740061162079511,0.26987987756729126,0.8977585732936859,0
SEUMLD,OADNet_text,2,123,3.0,0.7,True,0.2,0.06666666666666667,0.3730827867984772,0.9438976645469666,0.05,0.05,0.016666666666666666,0.8532110091743119,0.0,0.04329004329004329,0.45718654434250766,0.5376893877983093,0.9489617981016636,0
SEUMLD,OADNet_text,2,123,3.0,0.7,True,0.2,0.06666666666666667,0.3730827867984772,0.9438976645469666,0.075,0.075,0.024999999999999998,0.8073394495412844,0.010416666666666666,0.06060606060606061,0.45565749235474007,0.4727139174938202,0.9476666748523712,0
SEUMLD,OADNet_text,2,123,3.0,0.7,True,0.2,0.06666666666666667,0.3730827867984772,0.9438976645469666,0.1,0.1,0.03333333333333333,0.7370030581039755,0.020833333333333332,0.09523809523809523,0.4541284403669725,0.4389611482620239,0.9432861283421516,0
SEUMLD,OADNet_text,2,123,3.0,0.7,True,0.2,0.06666666666666667,0.3730827867984772,0.9438976645469666,0.15,0.15,0.049999999999999996,0.6422018348623854,0.03125,0.13852813852813853,0.44648318042813456,0.35499846935272217,0.9384300671517849,0
SEUMLD,OADNet_text,2,123,3.0,0.7,True,0.2,0.06666666666666667,0.3730827867984772,0.9438976645469666,0.2,0.2,0.06666666666666667,0.5565749235474006,0.052083333333333336,0.13852813852813853,0.42201834862385323,0.35499846935272217,0.9142546877264977,1
SEUMLD,OADNet_text,2,123,3.0,0.7,True,0.2,0.06666666666666667,0.3730827867984772,0.9438976645469666,0.25,0.25,0.08333333333333333,0.43730886850152906,0.07291666666666667,0.24675324675324675,0.45718654434250766,0.2953733801841736,0.8988605365157127,0
SEUMLD,OADNet_text,2,123,3.0,0.7,True,0.2,0.06666666666666667,0.3730827867984772,0.9438976645469666,0.3,0.3,0.09999999999999999,0.4036697247706422,0.08333333333333333,0.2813852813852814,0.4740061162079511,0.26987987756729126,0.8977585732936859,0
SEUMLD,OADNet_text,2,123,3.0,0.8,True,0.2,0.06666666666666667,0.3730827867984772,0.9438976645469666,0.05,0.05,0.016666666666666666,0.8532110091743119,0.0,0.04329004329004329,0.45718654434250766,0.5376893877983093,0.9489617981016636,0
SEUMLD,OADNet_text,2,123,3.0,0.8,True,0.2,0.06666666666666667,0.3730827867984772,0.9438976645469666,0.075,0.075,0.024999999999999998,0.8073394495412844,0.010416666666666666,0.06060606060606061,0.45565749235474007,0.4727139174938202,0.9476666748523712,0
SEUMLD,OADNet_text,2,123,3.0,0.8,True,0.2,0.06666666666666667,0.3730827867984772,0.9438976645469666,0.1,0.1,0.03333333333333333,0.7370030581039755,0.020833333333333332,0.09523809523809523,0.4541284403669725,0.4389611482620239,0.9432861283421516,0
SEUMLD,OADNet_text,2,123,3.0,0.8,True,0.2,0.06666666666666667,0.3730827867984772,0.9438976645469666,0.15,0.15,0.049999999999999996,0.6422018348623854,0.03125,0.13852813852813853,0.44648318042813456,0.35499846935272217,0.9384300671517849,0
SEUMLD,OADNet_text,2,123,3.0,0.8,True,0.2,0.06666666666666667,0.3730827867984772,0.9438976645469666,0.2,0.2,0.06666666666666667,0.5565749235474006,0.052083333333333336,0.13852813852813853,0.42201834862385323,0.35499846935272217,0.9142546877264977,1
SEUMLD,OADNet_text,2,123,3.0,0.8,True,0.2,0.06666666666666667,0.3730827867984772,0.9438976645469666,0.25,0.25,0.08333333333333333,0.43730886850152906,0.07291666666666667,0.24675324675324675,0.45718654434250766,0.2953733801841736,0.8988605365157127,0
SEUMLD,OADNet_text,2,123,3.0,0.8,True,0.2,0.06666666666666667,0.3730827867984772,0.9438976645469666,0.3,0.3,0.09999999999999999,0.4036697247706422,0.08333333333333333,0.2813852813852814,0.4740061162079511,0.26987987756729126,0.8977585732936859,0
SEUMLD,OADNet_text,2,2024,3.0,0.5,False,0.3,0.09999999999999999,0.29825085401535034,0.9059898182749748,0.05,0.05,0.016666666666666666,0.8103975535168195,0.0,0.04329004329004329,0.43577981651376146,0.5263463258743286,0.949128482490778,0
SEUMLD,OADNet_text,2,2024,3.0,0.5,False,0.3,0.09999999999999999,0.29825085401535034,0.9059898182749748,0.075,0.075,0.024999999999999998,0.7155963302752294,0.010416666666666666,0.06926406926406926,0.41590214067278286,0.4816460907459259,0.9315944164991379,0
SEUMLD,OADNet_text,2,2024,3.0,0.5,False,0.3,0.09999999999999999,0.29825085401535034,0.9059898182749748,0.1,0.1,0.03333333333333333,0.6483180428134556,0.020833333333333332,0.09523809523809523,0.40978593272171254,0.4049157202243805,0.92381901293993,0
SEUMLD,OADNet_text,2,2024,3.0,0.5,False,0.3,0.09999999999999999,0.29825085401535034,0.9059898182749748,0.15,0.15,0.049999999999999996,0.5749235474006116,0.03125,0.14285714285714285,0.41590214067278286,0.3033856749534607,0.9231696426868439,0
SEUMLD,OADNet_text,2,2024,3.0,0.5,False,0.3,0.09999999999999999,0.29825085401535034,0.9059898182749748,0.2,0.2,0.06666666666666667,0.5535168195718655,0.052083333333333336,0.1471861471861472,0.42660550458715596,0.29825085401535034,0.9176592826843262,0
SEUMLD,OADNet_text,2,2024,3.0,0.5,False,0.3,0.09999999999999999,0.29825085401535034,0.9059898182749748,0.25,0.25,0.08333333333333333,0.5382262996941896,0.07291666666666667,0.1471861471861472,0.43730886850152906,0.29825085401535034,0.9096429422497749,0
SEUMLD,OADNet_text,2,2024,3.0,0.5,False,0.3,0.09999999999999999,0.29825085401535034,0.9059898182749748,0.3,0.3,0.09999999999999999,0.5259938837920489,0.08333333333333333,0.1471861471861472,0.44036697247706424,0.29825085401535034,0.9058919176459312,1
SEUMLD,OADNet_text,2,2024,3.0,0.6,True,0.15,0.049999999999999996,0.45045536756515503,0.9524598009884357,0.05,0.05,0.016666666666666666,0.8103975535168195,0.0,0.04329004329004329,0.43577981651376146,0.5263463258743286,0.949128482490778,0
SEUMLD,OADNet_text,2,2024,3.0,0.6,True,0.15,0.049999999999999996,0.45045536756515503,0.9524598009884357,0.075,0.075,0.024999999999999998,0.7155963302752294,0.010416666666666666,0.06926406926406926,0.41590214067278286,0.4816460907459259,0.9315944164991379,0
SEUMLD,OADNet_text,2,2024,3.0,0.6,True,0.15,0.049999999999999996,0.45045536756515503,0.9524598009884357,0.1,0.1,0.03333333333333333,0.6483180428134556,0.020833333333333332,0.09523809523809523,0.40978593272171254,0.4049157202243805,0.92381901293993,0
SEUMLD,OADNet_text,2,2024,3.0,0.6,True,0.15,0.049999999999999996,0.45045536756515503,0.9524598009884357,0.15,0.15,0.049999999999999996,0.5749235474006116,0.03125,0.14285714285714285,0.41590214067278286,0.3033856749534607,0.9231696426868439,1
SEUMLD,OADNet_text,2,2024,3.0,0.6,True,0.15,0.049999999999999996,0.45045536756515503,0.9524598009884357,0.2,0.2,0.06666666666666667,0.5535168195718655,0.052083333333333336,0.1471861471861472,0.42660550458715596,0.29825085401535034,0.9176592826843262,0
SEUMLD,OADNet_text,2,2024,3.0,0.6,True,0.15,0.049999999999999996,0.45045536756515503,0.9524598009884357,0.25,0.25,0.08333333333333333,0.5382262996941896,0.07291666666666667,0.1471861471861472,0.43730886850152906,0.29825085401535034,0.9096429422497749,0
SEUMLD,OADNet_text,2,2024,3.0,0.6,True,0.15,0.049999999999999996,0.45045536756515503,0.9524598009884357,0.3,0.3,0.09999999999999999,0.5259938837920489,0.08333333333333333,0.1471861471861472,0.44036697247706424,0.29825085401535034,0.9058919176459312,0
SEUMLD,OADNet_text,2,2024,3.0,0.7,True,0.1,0.03333333333333333,0.6319083571434021,0.9571177586913109,0.05,0.05,0.016666666666666666,0.8103975535168195,0.0,0.04329004329004329,0.43577981651376146,0.5263463258743286,0.949128482490778,0
SEUMLD,OADNet_text,2,2024,3.0,0.7,True,0.1,0.03333333333333333,0.6319083571434021,0.9571177586913109,0.075,0.075,0.024999999999999998,0.7155963302752294,0.010416666666666666,0.06926406926406926,0.41590214067278286,0.4816460907459259,0.9315944164991379,0
SEUMLD,OADNet_text,2,2024,3.0,0.7,True,0.1,0.03333333333333333,0.6319083571434021,0.9571177586913109,0.1,0.1,0.03333333333333333,0.6483180428134556,0.020833333333333332,0.09523809523809523,0.40978593272171254,0.4049157202243805,0.92381901293993,1
SEUMLD,OADNet_text,2,2024,3.0,0.7,True,0.1,0.03333333333333333,0.6319083571434021,0.9571177586913109,0.15,0.15,0.049999999999999996,0.5749235474006116,0.03125,0.14285714285714285,0.41590214067278286,0.3033856749534607,0.9231696426868439,0
SEUMLD,OADNet_text,2,2024,3.0,0.7,True,0.1,0.03333333333333333,0.6319083571434021,0.9571177586913109,0.2,0.2,0.06666666666666667,0.5535168195718655,0.052083333333333336,0.1471861471861472,0.42660550458715596,0.29825085401535034,0.9176592826843262,0
SEUMLD,OADNet_text,2,2024,3.0,0.7,True,0.1,0.03333333333333333,0.6319083571434021,0.9571177586913109,0.25,0.25,0.08333333333333333,0.5382262996941896,0.07291666666666667,0.1471861471861472,0.43730886850152906,0.29825085401535034,0.9096429422497749,0
SEUMLD,OADNet_text,2,2024,3.0,0.7,True,0.1,0.03333333333333333,0.6319083571434021,0.9571177586913109,0.3,0.3,0.09999999999999999,0.5259938837920489,0.08333333333333333,0.1471861471861472,0.44036697247706424,0.29825085401535034,0.9058919176459312,0
SEUMLD,OADNet_text,2,2024,3.0,0.8,True,0.1,0.03333333333333333,0.6319083571434021,0.9571177586913109,0.05,0.05,0.016666666666666666,0.8103975535168195,0.0,0.04329004329004329,0.43577981651376146,0.5263463258743286,0.949128482490778,0
SEUMLD,OADNet_text,2,2024,3.0,0.8,True,0.1,0.03333333333333333,0.6319083571434021,0.9571177586913109,0.075,0.075,0.024999999999999998,0.7155963302752294,0.010416666666666666,0.06926406926406926,0.41590214067278286,0.4816460907459259,0.9315944164991379,0
SEUMLD,OADNet_text,2,2024,3.0,0.8,True,0.1,0.03333333333333333,0.6319083571434021,0.9571177586913109,0.1,0.1,0.03333333333333333,0.6483180428134556,0.020833333333333332,0.09523809523809523,0.40978593272171254,0.4049157202243805,0.92381901293993,1
SEUMLD,OADNet_text,2,2024,3.0,0.8,True,0.1,0.03333333333333333,0.6319083571434021,0.9571177586913109,0.15,0.15,0.049999999999999996,0.5749235474006116,0.03125,0.14285714285714285,0.41590214067278286,0.3033856749534607,0.9231696426868439,0
SEUMLD,OADNet_text,2,2024,3.0,0.8,True,0.1,0.03333333333333333,0.6319083571434021,0.9571177586913109,0.2,0.2,0.06666666666666667,0.5535168195718655,0.052083333333333336,0.1471861471861472,0.42660550458715596,0.29825085401535034,0.9176592826843262,0
SEUMLD,OADNet_text,2,2024,3.0,0.8,True,0.1,0.03333333333333333,0.6319083571434021,0.9571177586913109,0.25,0.25,0.08333333333333333,0.5382262996941896,0.07291666666666667,0.1471861471861472,0.43730886850152906,0.29825085401535034,0.9096429422497749,0
SEUMLD,OADNet_text,2,2024,3.0,0.8,True,0.1,0.03333333333333333,0.6319083571434021,0.9571177586913109,0.3,0.3,0.09999999999999999,0.5259938837920489,0.08333333333333333,0.1471861471861472,0.44036697247706424,0.29825085401535034,0.9058919176459312,0
SEUMLD,OADNet_text,2,2026,3.0,0.5,True,0.2,0.06666666666666667,0.32959479093551636,0.9076883345842361,0.05,0.05,0.016666666666666666,0.8379204892966361,0.0,0.04329004329004329,0.44954128440366975,0.44715139269828796,0.9477805197238922,0
SEUMLD,OADNet_text,2,2026,3.0,0.5,True,0.2,0.06666666666666667,0.32959479093551636,0.9076883345842361,0.075,0.075,0.024999999999999998,0.72782874617737,0.010416666666666666,0.06926406926406926,0.42201834862385323,0.3949214220046997,0.9136221185326576,0
SEUMLD,OADNet_text,2,2026,3.0,0.5,True,0.2,0.06666666666666667,0.32959479093551636,0.9076883345842361,0.1,0.1,0.03333333333333333,0.6391437308868502,0.020833333333333332,0.09523809523809523,0.40519877675840976,0.33086535334587097,0.8997449055314064,0
